path,ticker,tf,t_start,t_end,bars,ymin,ymax,vol_mode,vmin,vmax,label
data\cv\images\ROSN\1m\win64_step16\flat\img_0001623.png,ROSN,1m,2025-06-27 09:17:00+00:00,2025-06-27 10:20:00+00:00,64,126.63,127.08,raw,632.0,37031.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001624.png,ROSN,1m,2025-06-27 09:33:00+00:00,2025-06-27 10:36:00+00:00,64,126.55,127.07,raw,181.0,37031.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001625.png,ROSN,1m,2025-06-27 09:49:00+00:00,2025-06-27 10:52:00+00:00,64,126.0,127.0,raw,181.0,47759.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001626.png,ROSN,1m,2025-06-27 10:05:00+00:00,2025-06-27 11:08:00+00:00,64,125.57,127.0,raw,181.0,95630.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001627.png,ROSN,1m,2025-06-27 10:21:00+00:00,2025-06-27 11:24:00+00:00,64,125.57,126.85,raw,181.0,95630.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001628.png,ROSN,1m,2025-06-27 10:37:00+00:00,2025-06-27 11:40:00+00:00,64,125.57,126.63,raw,1238.0,95630.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001629.png,ROSN,1m,2025-06-27 10:53:00+00:00,2025-06-27 11:56:00+00:00,64,125.57,126.27,raw,1000.0,95630.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001630.png,ROSN,1m,2025-06-27 11:09:00+00:00,2025-06-27 12:12:00+00:00,64,125.6,126.2,raw,606.0,43445.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001631.png,ROSN,1m,2025-06-27 11:25:00+00:00,2025-06-27 12:28:00+00:00,64,125.71,126.2,raw,175.0,43445.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001632.png,ROSN,1m,2025-06-27 11:41:00+00:00,2025-06-27 12:44:00+00:00,64,125.72,126.2,raw,175.0,43445.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001633.png,ROSN,1m,2025-06-27 11:57:00+00:00,2025-06-27 13:00:00+00:00,64,125.9,126.2,raw,171.0,17366.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001634.png,ROSN,1m,2025-06-27 12:13:00+00:00,2025-06-27 13:16:00+00:00,64,125.8,126.19,raw,86.0,17366.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001635.png,ROSN,1m,2025-06-27 12:29:00+00:00,2025-06-27 13:32:00+00:00,64,125.76,126.19,raw,86.0,17366.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001636.png,ROSN,1m,2025-06-27 12:45:00+00:00,2025-06-27 13:48:00+00:00,64,125.76,126.35,raw,86.0,25560.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001637.png,ROSN,1m,2025-06-27 13:01:00+00:00,2025-06-27 14:04:00+00:00,64,125.76,126.82,raw,86.0,65262.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001638.png,ROSN,1m,2025-06-27 13:17:00+00:00,2025-06-27 14:20:00+00:00,64,125.76,126.82,raw,395.0,65262.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001639.png,ROSN,1m,2025-06-27 13:33:00+00:00,2025-06-27 14:36:00+00:00,64,125.99,126.92,raw,569.0,65262.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001640.png,ROSN,1m,2025-06-27 13:49:00+00:00,2025-06-27 14:52:00+00:00,64,126.14,128.19,raw,569.0,239271.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001641.png,ROSN,1m,2025-06-27 14:05:00+00:00,2025-06-27 15:08:00+00:00,64,126.38,128.19,raw,569.0,239271.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001642.png,ROSN,1m,2025-06-27 14:21:00+00:00,2025-06-27 15:24:00+00:00,64,126.5,128.19,raw,569.0,239271.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001643.png,ROSN,1m,2025-06-27 14:37:00+00:00,2025-06-27 15:45:00+00:00,64,126.51,128.19,raw,1044.0,239271.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001644.png,ROSN,1m,2025-06-27 14:53:00+00:00,2025-06-27 16:15:00+00:00,64,126.8,127.67,raw,5.0,63418.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001645.png,ROSN,1m,2025-06-27 15:09:00+00:00,2025-06-27 16:31:00+00:00,64,126.8,127.53,raw,5.0,63418.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001646.png,ROSN,1m,2025-06-27 15:25:00+00:00,2025-06-27 16:47:00+00:00,64,126.8,127.87,raw,5.0,81179.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001647.png,ROSN,1m,2025-06-27 15:46:00+00:00,2025-06-27 17:03:00+00:00,64,126.8,127.87,raw,5.0,81179.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001648.png,ROSN,1m,2025-06-27 16:16:00+00:00,2025-06-27 17:19:00+00:00,64,126.85,127.87,raw,260.0,81179.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001649.png,ROSN,1m,2025-06-27 16:32:00+00:00,2025-06-27 17:35:00+00:00,64,127.24,127.87,raw,125.0,81179.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001650.png,ROSN,1m,2025-06-27 16:48:00+00:00,2025-06-27 17:51:00+00:00,64,127.24,127.7,raw,125.0,25350.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001651.png,ROSN,1m,2025-06-27 17:04:00+00:00,2025-06-27 18:07:00+00:00,64,127.23,127.7,raw,125.0,25350.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001652.png,ROSN,1m,2025-06-27 17:20:00+00:00,2025-06-27 18:23:00+00:00,64,127.2,127.55,raw,54.0,21223.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001653.png,ROSN,1m,2025-06-27 17:36:00+00:00,2025-06-27 18:39:00+00:00,64,127.2,127.55,raw,54.0,13786.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001654.png,ROSN,1m,2025-06-27 17:52:00+00:00,2025-06-27 18:55:00+00:00,64,127.18,127.49,raw,13.0,13786.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001655.png,ROSN,1m,2025-06-27 18:08:00+00:00,2025-06-27 19:11:00+00:00,64,127.18,127.44,raw,13.0,13786.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001656.png,ROSN,1m,2025-06-27 18:24:00+00:00,2025-06-27 19:27:00+00:00,64,127.18,127.44,raw,13.0,6607.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001657.png,ROSN,1m,2025-06-27 18:40:00+00:00,2025-06-27 19:43:00+00:00,64,127.18,127.4,raw,13.0,6607.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001658.png,ROSN,1m,2025-06-27 18:56:00+00:00,2025-06-27 19:59:00+00:00,64,127.2,127.53,raw,61.0,6627.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001659.png,ROSN,1m,2025-06-27 19:12:00+00:00,2025-06-27 20:15:00+00:00,64,127.26,127.53,raw,61.0,7121.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001660.png,ROSN,1m,2025-06-27 19:28:00+00:00,2025-06-27 20:31:00+00:00,64,127.31,127.58,raw,61.0,12098.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001661.png,ROSN,1m,2025-06-27 19:44:00+00:00,2025-06-27 20:47:00+00:00,64,127.33,127.65,raw,138.0,12098.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001662.png,ROSN,1m,2025-06-27 20:00:00+00:00,2025-06-27 23:19:00+00:00,64,127.33,128.4,raw,1.0,12098.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001663.png,ROSN,1m,2025-06-27 20:16:00+00:00,2025-06-27 23:44:00+00:00,64,127.33,128.4,raw,1.0,12098.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001664.png,ROSN,1m,2025-06-27 20:32:00+00:00,2025-06-28 00:17:00+00:00,64,127.33,128.4,raw,1.0,10089.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001665.png,ROSN,1m,2025-06-27 20:48:00+00:00,2025-06-28 00:47:00+00:00,64,127.33,128.4,raw,1.0,5461.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001666.png,ROSN,1m,2025-06-27 23:20:00+00:00,2025-06-28 01:16:00+00:00,64,127.55,127.9,raw,1.0,1405.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001667.png,ROSN,1m,2025-06-27 23:46:00+00:00,2025-06-28 02:02:00+00:00,64,127.59,127.9,raw,1.0,100.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001668.png,ROSN,1m,2025-06-28 00:19:00+00:00,2025-06-28 02:32:00+00:00,64,127.6,127.99,raw,1.0,198.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001669.png,ROSN,1m,2025-06-28 00:48:00+00:00,2025-06-28 03:02:00+00:00,64,127.61,127.99,raw,1.0,345.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001670.png,ROSN,1m,2025-06-28 01:21:00+00:00,2025-06-28 03:28:00+00:00,64,127.64,127.99,raw,1.0,345.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001671.png,ROSN,1m,2025-06-28 02:03:00+00:00,2025-06-28 03:51:00+00:00,64,127.65,127.99,raw,1.0,345.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001672.png,ROSN,1m,2025-06-28 02:33:00+00:00,2025-06-28 04:16:00+00:00,64,127.65,127.99,raw,1.0,345.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001673.png,ROSN,1m,2025-06-28 03:04:00+00:00,2025-06-28 04:35:00+00:00,64,127.65,127.95,raw,1.0,584.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001674.png,ROSN,1m,2025-06-28 03:29:00+00:00,2025-06-28 04:55:00+00:00,64,127.64,127.95,raw,1.0,1501.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001675.png,ROSN,1m,2025-06-28 03:52:00+00:00,2025-06-28 05:12:00+00:00,64,127.39,127.82,raw,1.0,1914.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001676.png,ROSN,1m,2025-06-28 04:17:00+00:00,2025-06-28 05:33:00+00:00,64,127.39,127.82,raw,1.0,3046.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001677.png,ROSN,1m,2025-06-28 04:36:00+00:00,2025-06-28 05:51:00+00:00,64,127.39,127.82,raw,1.0,3046.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001678.png,ROSN,1m,2025-06-28 04:56:00+00:00,2025-06-28 06:09:00+00:00,64,127.39,127.79,raw,1.0,3046.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001679.png,ROSN,1m,2025-06-28 05:13:00+00:00,2025-06-28 06:27:00+00:00,64,127.41,127.77,raw,1.0,3046.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001680.png,ROSN,1m,2025-06-28 05:34:00+00:00,2025-06-28 07:02:00+00:00,64,127.5,127.79,raw,1.0,3889.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001681.png,ROSN,1m,2025-06-28 05:52:00+00:00,2025-06-28 07:18:00+00:00,64,127.5,127.95,raw,1.0,4307.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001682.png,ROSN,1m,2025-06-28 06:10:00+00:00,2025-06-28 07:34:00+00:00,64,127.5,128.15,raw,1.0,8081.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001683.png,ROSN,1m,2025-06-28 06:28:00+00:00,2025-06-28 07:50:00+00:00,64,127.5,128.15,raw,2.0,8081.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001684.png,ROSN,1m,2025-06-28 07:03:00+00:00,2025-06-28 08:06:00+00:00,64,127.67,128.15,raw,130.0,8081.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001685.png,ROSN,1m,2025-06-28 07:19:00+00:00,2025-06-28 08:22:00+00:00,64,127.69,128.15,raw,50.0,8081.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001686.png,ROSN,1m,2025-06-28 07:35:00+00:00,2025-06-28 08:38:00+00:00,64,127.4,128.09,raw,27.0,8451.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001687.png,ROSN,1m,2025-06-28 07:51:00+00:00,2025-06-28 08:54:00+00:00,64,127.2,128.07,raw,27.0,33151.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001688.png,ROSN,1m,2025-06-28 08:07:00+00:00,2025-06-28 09:10:00+00:00,64,127.2,128.0,raw,27.0,33151.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001689.png,ROSN,1m,2025-06-28 08:23:00+00:00,2025-06-28 09:26:00+00:00,64,127.2,127.7,raw,10.0,33151.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001690.png,ROSN,1m,2025-06-28 08:39:00+00:00,2025-06-28 09:42:00+00:00,64,127.2,127.61,raw,2.0,33151.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001691.png,ROSN,1m,2025-06-28 08:55:00+00:00,2025-06-28 09:58:00+00:00,64,127.35,127.6,raw,2.0,2690.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001692.png,ROSN,1m,2025-06-28 09:11:00+00:00,2025-06-28 10:14:00+00:00,64,127.38,127.6,raw,2.0,3119.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001693.png,ROSN,1m,2025-06-28 09:27:00+00:00,2025-06-28 10:30:00+00:00,64,127.44,127.6,raw,2.0,3119.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001694.png,ROSN,1m,2025-06-28 09:43:00+00:00,2025-06-28 10:46:00+00:00,64,127.44,127.6,raw,2.0,3119.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001695.png,ROSN,1m,2025-06-28 09:59:00+00:00,2025-06-28 11:02:00+00:00,64,127.46,127.6,raw,2.0,3119.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001696.png,ROSN,1m,2025-06-28 10:15:00+00:00,2025-06-28 11:18:00+00:00,64,127.48,127.68,raw,2.0,6401.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001697.png,ROSN,1m,2025-06-28 10:31:00+00:00,2025-06-28 11:35:00+00:00,64,127.5,127.68,raw,2.0,6401.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001698.png,ROSN,1m,2025-06-28 10:47:00+00:00,2025-06-28 11:52:00+00:00,64,127.5,127.68,raw,2.0,6401.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001699.png,ROSN,1m,2025-06-28 11:03:00+00:00,2025-06-28 12:08:00+00:00,64,127.41,127.68,raw,1.0,7369.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001700.png,ROSN,1m,2025-06-28 11:19:00+00:00,2025-06-28 12:24:00+00:00,64,127.4,127.68,raw,1.0,7369.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001701.png,ROSN,1m,2025-06-28 11:36:00+00:00,2025-06-28 12:40:00+00:00,64,127.35,127.61,raw,1.0,7369.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001702.png,ROSN,1m,2025-06-28 11:53:00+00:00,2025-06-28 12:56:00+00:00,64,127.35,127.61,raw,1.0,7369.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001703.png,ROSN,1m,2025-06-28 12:09:00+00:00,2025-06-28 13:12:00+00:00,64,127.35,127.63,raw,1.0,3366.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001704.png,ROSN,1m,2025-06-28 12:25:00+00:00,2025-06-28 13:28:00+00:00,64,127.35,127.63,raw,1.0,3366.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001705.png,ROSN,1m,2025-06-28 12:41:00+00:00,2025-06-28 13:44:00+00:00,64,127.42,127.63,raw,1.0,3366.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001706.png,ROSN,1m,2025-06-28 12:57:00+00:00,2025-06-28 14:00:00+00:00,64,127.41,127.63,raw,4.0,3366.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001707.png,ROSN,1m,2025-06-28 13:13:00+00:00,2025-06-28 14:16:00+00:00,64,127.36,127.61,raw,5.0,797.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001708.png,ROSN,1m,2025-06-28 13:29:00+00:00,2025-06-28 14:32:00+00:00,64,127.36,127.55,raw,1.0,918.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001709.png,ROSN,1m,2025-06-28 13:45:00+00:00,2025-06-28 14:48:00+00:00,64,127.36,127.57,raw,1.0,918.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001710.png,ROSN,1m,2025-06-28 14:01:00+00:00,2025-06-28 15:04:00+00:00,64,127.36,127.58,raw,1.0,918.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001711.png,ROSN,1m,2025-06-28 14:17:00+00:00,2025-06-28 15:20:00+00:00,64,127.4,127.58,raw,1.0,918.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001712.png,ROSN,1m,2025-06-28 14:33:00+00:00,2025-06-28 15:36:00+00:00,64,127.4,127.58,raw,2.0,908.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001713.png,ROSN,1m,2025-06-28 14:49:00+00:00,2025-06-28 15:53:00+00:00,64,127.36,127.58,raw,2.0,2360.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001714.png,ROSN,1m,2025-06-28 15:05:00+00:00,2025-06-28 16:15:00+00:00,64,127.3,127.65,raw,1.0,2360.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001715.png,ROSN,1m,2025-06-28 15:21:00+00:00,2025-06-28 16:32:00+00:00,64,127.3,127.65,raw,1.0,2360.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001716.png,ROSN,1m,2025-06-28 15:37:00+00:00,2025-06-28 16:48:00+00:00,64,127.3,127.65,raw,1.0,5001.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001717.png,ROSN,1m,2025-06-28 15:54:00+00:00,2025-06-28 17:05:00+00:00,64,127.3,127.65,raw,1.0,5001.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001718.png,ROSN,1m,2025-06-28 16:16:00+00:00,2025-06-28 17:21:00+00:00,64,127.4,127.54,raw,1.0,5001.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001719.png,ROSN,1m,2025-06-28 16:33:00+00:00,2025-06-28 17:38:00+00:00,64,127.4,127.52,raw,1.0,5001.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001720.png,ROSN,1m,2025-06-28 16:49:00+00:00,2025-06-28 17:56:00+00:00,64,127.4,127.52,raw,1.0,1266.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001721.png,ROSN,1m,2025-06-28 17:06:00+00:00,2025-06-28 18:19:00+00:00,64,127.4,127.52,raw,1.0,1266.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001722.png,ROSN,1m,2025-06-28 17:22:00+00:00,2025-06-28 18:40:00+00:00,64,127.4,127.52,raw,1.0,1266.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001723.png,ROSN,1m,2025-06-28 17:39:00+00:00,2025-06-28 19:01:00+00:00,64,127.4,127.52,raw,1.0,1006.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001724.png,ROSN,1m,2025-06-28 17:58:00+00:00,2025-06-28 19:23:00+00:00,64,127.4,127.52,raw,1.0,1729.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001725.png,ROSN,1m,2025-06-28 18:21:00+00:00,2025-06-28 19:46:00+00:00,64,127.4,127.51,raw,1.0,1729.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001726.png,ROSN,1m,2025-06-28 18:43:00+00:00,2025-06-28 20:10:00+00:00,64,127.4,127.51,raw,1.0,4200.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001727.png,ROSN,1m,2025-06-28 19:02:00+00:00,2025-06-28 20:27:00+00:00,64,127.35,127.51,raw,1.0,4200.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001728.png,ROSN,1m,2025-06-28 19:24:00+00:00,2025-06-28 23:03:00+00:00,64,126.73,127.8,raw,1.0,4200.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001729.png,ROSN,1m,2025-06-28 19:47:00+00:00,2025-06-28 23:43:00+00:00,64,126.73,127.8,raw,1.0,4200.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001730.png,ROSN,1m,2025-06-28 20:11:00+00:00,2025-06-29 00:28:00+00:00,64,126.73,127.8,raw,1.0,3190.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001731.png,ROSN,1m,2025-06-28 20:28:00+00:00,2025-06-29 01:24:00+00:00,64,126.73,127.8,raw,1.0,501.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001732.png,ROSN,1m,2025-06-28 23:04:00+00:00,2025-06-29 02:27:00+00:00,64,127.23,127.77,raw,1.0,500.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001733.png,ROSN,1m,2025-06-28 23:44:00+00:00,2025-06-29 03:04:00+00:00,64,127.31,127.72,raw,1.0,801.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001734.png,ROSN,1m,2025-06-29 00:32:00+00:00,2025-06-29 03:51:00+00:00,64,127.31,127.71,raw,1.0,801.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001735.png,ROSN,1m,2025-06-29 01:36:00+00:00,2025-06-29 04:20:00+00:00,64,127.31,127.63,raw,1.0,801.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001736.png,ROSN,1m,2025-06-29 02:28:00+00:00,2025-06-29 04:46:00+00:00,64,127.26,127.62,raw,1.0,1759.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001737.png,ROSN,1m,2025-06-29 03:07:00+00:00,2025-06-29 05:08:00+00:00,64,127.26,127.6,raw,1.0,1759.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001738.png,ROSN,1m,2025-06-29 03:54:00+00:00,2025-06-29 05:30:00+00:00,64,127.09,127.48,raw,1.0,1885.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001739.png,ROSN,1m,2025-06-29 04:21:00+00:00,2025-06-29 05:50:00+00:00,64,127.04,127.46,raw,1.0,1885.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001740.png,ROSN,1m,2025-06-29 04:48:00+00:00,2025-06-29 06:10:00+00:00,64,127.04,127.43,raw,1.0,1885.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001741.png,ROSN,1m,2025-06-29 05:10:00+00:00,2025-06-29 06:32:00+00:00,64,127.04,127.31,raw,1.0,1885.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001742.png,ROSN,1m,2025-06-29 05:31:00+00:00,2025-06-29 07:09:00+00:00,64,127.04,127.63,raw,1.0,5942.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001743.png,ROSN,1m,2025-06-29 05:51:00+00:00,2025-06-29 07:25:00+00:00,64,127.16,127.75,raw,1.0,5942.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001744.png,ROSN,1m,2025-06-29 06:12:00+00:00,2025-06-29 07:41:00+00:00,64,127.21,127.75,raw,1.0,5942.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001745.png,ROSN,1m,2025-06-29 06:35:00+00:00,2025-06-29 07:57:00+00:00,64,127.26,127.75,raw,6.0,5942.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001746.png,ROSN,1m,2025-06-29 07:10:00+00:00,2025-06-29 08:13:00+00:00,64,127.38,127.75,raw,5.0,5043.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001747.png,ROSN,1m,2025-06-29 07:26:00+00:00,2025-06-29 08:29:00+00:00,64,127.38,127.56,raw,3.0,1676.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001748.png,ROSN,1m,2025-06-29 07:42:00+00:00,2025-06-29 08:46:00+00:00,64,127.37,127.54,raw,3.0,2931.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001749.png,ROSN,1m,2025-06-29 07:58:00+00:00,2025-06-29 09:02:00+00:00,64,127.34,127.54,raw,3.0,2931.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001750.png,ROSN,1m,2025-06-29 08:14:00+00:00,2025-06-29 09:18:00+00:00,64,127.33,127.5,raw,3.0,2931.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001751.png,ROSN,1m,2025-06-29 08:30:00+00:00,2025-06-29 09:34:00+00:00,64,127.33,127.5,raw,2.0,2931.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001752.png,ROSN,1m,2025-06-29 08:47:00+00:00,2025-06-29 09:50:00+00:00,64,127.33,127.5,raw,2.0,2906.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001753.png,ROSN,1m,2025-06-29 09:03:00+00:00,2025-06-29 10:06:00+00:00,64,127.33,127.5,raw,2.0,2486.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001754.png,ROSN,1m,2025-06-29 09:19:00+00:00,2025-06-29 10:22:00+00:00,64,127.34,127.5,raw,2.0,2486.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001755.png,ROSN,1m,2025-06-29 09:35:00+00:00,2025-06-29 10:38:00+00:00,64,127.34,127.53,raw,1.0,2486.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001756.png,ROSN,1m,2025-06-29 09:51:00+00:00,2025-06-29 10:54:00+00:00,64,127.34,127.53,raw,1.0,2486.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001757.png,ROSN,1m,2025-06-29 10:07:00+00:00,2025-06-29 11:10:00+00:00,64,127.39,127.55,raw,1.0,4910.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001758.png,ROSN,1m,2025-06-29 10:23:00+00:00,2025-06-29 11:26:00+00:00,64,127.39,127.55,raw,1.0,4910.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001759.png,ROSN,1m,2025-06-29 10:39:00+00:00,2025-06-29 11:42:00+00:00,64,127.39,127.55,raw,1.0,4910.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001760.png,ROSN,1m,2025-06-29 10:55:00+00:00,2025-06-29 11:58:00+00:00,64,127.39,127.55,raw,1.0,4910.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001761.png,ROSN,1m,2025-06-29 11:11:00+00:00,2025-06-29 12:14:00+00:00,64,127.4,127.52,raw,1.0,1530.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001762.png,ROSN,1m,2025-06-29 11:27:00+00:00,2025-06-29 12:30:00+00:00,64,127.42,127.55,raw,1.0,1530.0,flat
data\cv\images\ROSN\1m\win64_step16\flat\img_0001763.png,ROSN,1m,2025-06-29 11:43:00+00:00,2025-06-29 12:46:00+00:00,64,127.44,127.56,raw,1.0,1520.0,flat
