path,ticker,tf,t_start,t_end,bars,ymin,ymax,vol_mode,vmin,vmax,label,ret_fwd,horizon,extra_ch
data\cv\images\SBER\5m\w64_s16\0.0\img_0000766.png,SBER,5m,2024-12-30 07:50:00+00:00,2024-12-30 13:05:00+00:00,64,274.74,277.39,zscore,-1.516325956104456,3.428188114047678,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000767.png,SBER,5m,2024-12-30 09:10:00+00:00,2024-12-30 14:25:00+00:00,64,274.74,277.39,zscore,-1.3789709445446483,3.428188114047678,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000768.png,SBER,5m,2024-12-30 10:30:00+00:00,2024-12-30 16:00:00+00:00,64,274.74,279.4,zscore,-1.2502187620225216,3.3371376327739,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000769.png,SBER,5m,2024-12-30 11:50:00+00:00,2024-12-30 17:20:00+00:00,64,275.9,279.4,zscore,-1.2502187620225216,2.5849407692761672,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000770.png,SBER,5m,2024-12-30 13:10:00+00:00,2024-12-30 23:50:00+00:00,64,276.19,281.38,zscore,-1.2502187620225216,2.6375086859633687,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000771.png,SBER,5m,2024-12-30 14:30:00+00:00,2024-12-31 01:10:00+00:00,64,276.82,281.9,zscore,-1.439854220984343,3.8664526405114636,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000772.png,SBER,5m,2024-12-30 16:05:00+00:00,2024-12-31 02:30:00+00:00,64,278.18,281.9,zscore,-1.1560921860691737,3.8664526405183675,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000773.png,SBER,5m,2024-12-30 17:25:00+00:00,2024-12-31 03:50:00+00:00,64,278.4,281.9,zscore,-0.7042562664618793,3.8664526405165347,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000774.png,SBER,5m,2024-12-30 23:55:00+00:00,2024-12-31 05:10:00+00:00,64,280.49,283.31,zscore,-0.5165051343845519,3.93352500392826,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000775.png,SBER,5m,2024-12-31 01:15:00+00:00,2024-12-31 06:30:00+00:00,64,280.96,283.31,zscore,-0.7857507101335797,3.933525003928262,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000776.png,SBER,5m,2024-12-31 02:35:00+00:00,2024-12-31 07:50:00+00:00,64,280.96,283.31,zscore,-1.0940951047350749,3.8274559772122236,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000777.png,SBER,5m,2024-12-31 03:55:00+00:00,2024-12-31 09:10:00+00:00,64,280.96,283.31,zscore,-1.17936183975621,1.8756033370042913,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000778.png,SBER,5m,2024-12-31 05:15:00+00:00,2024-12-31 10:30:00+00:00,64,280.96,282.45,zscore,-1.1793618397562113,3.427112575117651,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000779.png,SBER,5m,2024-12-31 06:35:00+00:00,2024-12-31 11:50:00+00:00,64,281.2,282.45,zscore,-1.187337480138258,3.427112575117652,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000780.png,SBER,5m,2024-12-31 07:55:00+00:00,2024-12-31 13:10:00+00:00,64,281.08,282.2,zscore,-1.3464207304687674,3.162559711163252,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000781.png,SBER,5m,2024-12-31 09:15:00+00:00,2024-12-31 14:30:00+00:00,64,281.0,282.2,zscore,-1.187337480138258,2.705272493413584,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000782.png,SBER,5m,2024-12-31 10:35:00+00:00,2024-12-31 15:50:00+00:00,64,280.96,281.87,zscore,-1.1379564989520592,3.908396112490693,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000783.png,SBER,5m,2024-12-31 11:55:00+00:00,2024-12-31 17:10:00+00:00,64,280.96,281.5,zscore,-1.1379564989520594,3.9083961124906934,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000784.png,SBER,5m,2024-12-31 13:15:00+00:00,2025-01-02 04:40:00+00:00,64,280.1,282.55,zscore,-1.179405702528371,3.9083961124906934,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000785.png,SBER,5m,2024-12-31 14:35:00+00:00,2025-01-02 06:00:00+00:00,64,280.1,282.55,zscore,-0.8772697253078757,2.97048416079674,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000786.png,SBER,5m,2024-12-31 15:55:00+00:00,2025-01-02 07:20:00+00:00,64,280.1,282.55,zscore,-0.8772697253078792,2.321736531335192,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000787.png,SBER,5m,2024-12-31 17:15:00+00:00,2025-01-02 08:40:00+00:00,64,280.1,282.55,zscore,-0.8772697253078766,4.078520980215502,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000788.png,SBER,5m,2025-01-02 04:45:00+00:00,2025-01-02 10:00:00+00:00,64,280.13,282.5,zscore,-0.8335340907348069,4.078520980215503,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000789.png,SBER,5m,2025-01-02 06:05:00+00:00,2025-01-02 11:20:00+00:00,64,280.13,282.46,zscore,-0.9619631594945927,3.9676323643158624,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000790.png,SBER,5m,2025-01-02 07:25:00+00:00,2025-01-02 12:40:00+00:00,64,280.13,282.0,zscore,-0.9747506754201959,3.9620190428184867,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000791.png,SBER,5m,2025-01-02 08:45:00+00:00,2025-01-02 14:00:00+00:00,64,280.61,281.6,zscore,-0.9747506754201932,3.5055386046627253,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000792.png,SBER,5m,2025-01-02 10:05:00+00:00,2025-01-02 15:20:00+00:00,64,280.91,281.57,zscore,-1.1469472025862801,4.057968683153698,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000793.png,SBER,5m,2025-01-02 11:25:00+00:00,2025-01-02 16:40:00+00:00,64,280.91,281.56,zscore,-0.980608050819151,4.057968683153698,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000794.png,SBER,5m,2025-01-02 12:45:00+00:00,2025-01-03 04:10:00+00:00,64,279.37,282.79,zscore,-1.1456346033607148,4.057968683153698,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\-1.0\img_0000795.png,SBER,5m,2025-01-02 14:05:00+00:00,2025-01-03 05:30:00+00:00,64,279.37,282.79,zscore,-0.9354630711071937,3.8127998121367446,-1.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000796.png,SBER,5m,2025-01-02 15:25:00+00:00,2025-01-03 07:05:00+00:00,64,278.11,282.79,zscore,-0.9354630711071967,4.239704997218406,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000797.png,SBER,5m,2025-01-02 16:45:00+00:00,2025-01-03 08:25:00+00:00,64,274.5,282.79,zscore,-1.0101395685016712,4.239704997218406,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000798.png,SBER,5m,2025-01-03 04:15:00+00:00,2025-01-03 09:45:00+00:00,64,273.36,281.78,zscore,-1.322191767737255,4.239704997218406,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000799.png,SBER,5m,2025-01-03 05:35:00+00:00,2025-01-03 11:05:00+00:00,64,273.01,281.73,zscore,-1.3221917677372543,3.607258966867751,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000800.png,SBER,5m,2025-01-03 07:10:00+00:00,2025-01-03 12:25:00+00:00,64,271.8,279.21,zscore,-1.3810209184105149,2.301726643388934,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000801.png,SBER,5m,2025-01-03 08:30:00+00:00,2025-01-03 13:45:00+00:00,64,271.8,275.82,zscore,-1.12568840317278,2.3171403750183814,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000802.png,SBER,5m,2025-01-03 09:50:00+00:00,2025-01-03 15:05:00+00:00,64,271.8,274.42,zscore,-1.1641181521783988,2.9279984759241677,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000803.png,SBER,5m,2025-01-03 11:10:00+00:00,2025-01-03 16:40:00+00:00,64,271.8,274.33,zscore,-1.3383197397224023,2.9279984759241677,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000804.png,SBER,5m,2025-01-03 12:30:00+00:00,2025-01-03 23:10:00+00:00,64,270.96,274.39,zscore,-1.3687358492316792,2.9279984759241686,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000805.png,SBER,5m,2025-01-03 13:50:00+00:00,2025-01-04 00:35:00+00:00,64,270.96,274.39,zscore,-1.3687358492316792,1.88225037766952,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000806.png,SBER,5m,2025-01-03 15:10:00+00:00,2025-01-04 02:00:00+00:00,64,270.96,274.39,zscore,-1.368735849231683,1.465339387989181,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000807.png,SBER,5m,2025-01-03 16:45:00+00:00,2025-01-04 03:25:00+00:00,64,270.96,274.39,zscore,-1.2630403875089415,3.662421299258213,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000808.png,SBER,5m,2025-01-03 23:15:00+00:00,2025-01-04 04:45:00+00:00,64,272.03,272.96,zscore,-0.844001637691739,4.1184744045827815,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000809.png,SBER,5m,2025-01-04 00:40:00+00:00,2025-01-04 06:05:00+00:00,64,272.04,272.68,zscore,-0.844001637691741,4.1184744045827815,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000810.png,SBER,5m,2025-01-04 02:05:00+00:00,2025-01-04 07:25:00+00:00,64,272.04,272.71,zscore,-0.7419612997779205,4.1184744045827815,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000811.png,SBER,5m,2025-01-04 03:30:00+00:00,2025-01-04 08:45:00+00:00,64,272.04,272.71,zscore,-0.7241886366434128,3.6558962951495966,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000812.png,SBER,5m,2025-01-04 04:50:00+00:00,2025-01-04 10:05:00+00:00,64,272.04,272.71,zscore,-0.7349136437274179,3.655896295149597,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000813.png,SBER,5m,2025-01-04 06:10:00+00:00,2025-01-04 11:25:00+00:00,64,272.2,272.71,zscore,-0.7823321070655022,3.111153764287835,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000814.png,SBER,5m,2025-01-04 07:30:00+00:00,2025-01-04 12:45:00+00:00,64,271.78,272.66,zscore,-1.1762255750011659,4.23791611002275,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000815.png,SBER,5m,2025-01-04 08:50:00+00:00,2025-01-04 14:05:00+00:00,64,271.78,272.58,zscore,-1.299650614292482,4.23791611002275,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000816.png,SBER,5m,2025-01-04 10:10:00+00:00,2025-01-04 15:25:00+00:00,64,271.78,272.54,zscore,-1.299650614292482,4.23791611002275,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000817.png,SBER,5m,2025-01-04 11:30:00+00:00,2025-01-04 16:45:00+00:00,64,271.78,272.5,zscore,-1.2996506142924389,3.045617118063502,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000818.png,SBER,5m,2025-01-04 12:50:00+00:00,2025-01-04 23:15:00+00:00,64,271.02,273.0,zscore,-1.0619302573112293,3.6711959620607075,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000819.png,SBER,5m,2025-01-04 14:10:00+00:00,2025-01-05 00:40:00+00:00,64,271.02,273.0,zscore,-1.1404873469788406,3.6711959620607075,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000820.png,SBER,5m,2025-01-04 15:30:00+00:00,2025-01-05 02:25:00+00:00,64,271.02,273.0,zscore,-1.0108848897152443,3.6711959620607075,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000821.png,SBER,5m,2025-01-04 16:50:00+00:00,2025-01-05 03:45:00+00:00,64,271.02,273.0,zscore,-1.0108848897151652,3.9413118335851642,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000822.png,SBER,5m,2025-01-04 23:20:00+00:00,2025-01-05 05:05:00+00:00,64,271.53,272.29,zscore,-1.0108848897152527,3.9413118335851696,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000823.png,SBER,5m,2025-01-05 00:45:00+00:00,2025-01-05 06:25:00+00:00,64,271.66,272.25,zscore,-1.050470361769351,3.941311833585169,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000824.png,SBER,5m,2025-01-05 02:30:00+00:00,2025-01-05 07:45:00+00:00,64,271.66,272.25,zscore,-0.9313931470453491,4.038038819894344,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000825.png,SBER,5m,2025-01-05 03:50:00+00:00,2025-01-05 09:05:00+00:00,64,271.0,272.13,zscore,-0.9313931470453491,4.122633313787951,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000826.png,SBER,5m,2025-01-05 05:10:00+00:00,2025-01-05 10:25:00+00:00,64,270.01,272.07,zscore,-1.412074212532833,4.122633313787951,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000827.png,SBER,5m,2025-01-05 06:30:00+00:00,2025-01-05 11:45:00+00:00,64,270.01,272.0,zscore,-1.2435883167450585,4.122633313787951,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000828.png,SBER,5m,2025-01-05 07:50:00+00:00,2025-01-05 13:05:00+00:00,64,270.01,272.0,zscore,-1.2435883167450585,3.1445762130162125,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000829.png,SBER,5m,2025-01-05 09:10:00+00:00,2025-01-05 14:25:00+00:00,64,270.01,271.3,zscore,-1.2435883167450585,4.0292485311331,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000830.png,SBER,5m,2025-01-05 10:30:00+00:00,2025-01-05 15:45:00+00:00,64,270.06,271.29,zscore,-0.8215480280005292,4.0292485311330966,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000831.png,SBER,5m,2025-01-05 11:50:00+00:00,2025-01-05 17:05:00+00:00,64,270.64,271.29,zscore,-0.8150503899208437,3.697254545250426,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000832.png,SBER,5m,2025-01-05 13:10:00+00:00,2025-01-06 04:35:00+00:00,64,269.32,271.29,zscore,-1.0669572940480876,3.4244337603321107,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000833.png,SBER,5m,2025-01-05 14:30:00+00:00,2025-01-06 05:55:00+00:00,64,269.32,271.24,zscore,-1.1514768742665895,3.8404634673128313,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000834.png,SBER,5m,2025-01-05 15:50:00+00:00,2025-01-06 07:30:00+00:00,64,269.32,271.3,zscore,-1.1514768742665888,4.2459340119578,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000835.png,SBER,5m,2025-01-05 17:10:00+00:00,2025-01-06 08:50:00+00:00,64,269.32,272.97,zscore,-1.1514768742665895,4.2459340119578,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000836.png,SBER,5m,2025-01-06 04:40:00+00:00,2025-01-06 10:10:00+00:00,64,270.07,272.97,zscore,-1.1456716523748185,4.2459340119578,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000837.png,SBER,5m,2025-01-06 06:00:00+00:00,2025-01-06 11:30:00+00:00,64,270.07,272.97,zscore,-1.1456716523748183,2.826597647022294,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000838.png,SBER,5m,2025-01-06 07:35:00+00:00,2025-01-06 12:50:00+00:00,64,270.16,272.97,zscore,-1.18566200676622,2.63201746947779,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000839.png,SBER,5m,2025-01-06 08:55:00+00:00,2025-01-06 14:10:00+00:00,64,270.55,272.9,zscore,-1.0304645514498558,3.5752321811472147,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000840.png,SBER,5m,2025-01-06 10:15:00+00:00,2025-01-06 15:30:00+00:00,64,270.62,272.9,zscore,-0.9940494180488068,3.575232181147214,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000841.png,SBER,5m,2025-01-06 11:35:00+00:00,2025-01-06 17:05:00+00:00,64,270.84,272.9,zscore,-1.0501361712641981,3.5752321811472147,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000842.png,SBER,5m,2025-01-06 12:55:00+00:00,2025-01-06 23:35:00+00:00,64,270.84,275.8,zscore,-1.1215252374243774,3.1741131272151035,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000843.png,SBER,5m,2025-01-06 14:15:00+00:00,2025-01-07 00:55:00+00:00,64,272.0,275.8,zscore,-1.1215252374243783,1.808015114890192,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000844.png,SBER,5m,2025-01-06 15:35:00+00:00,2025-01-07 02:20:00+00:00,64,272.13,275.8,zscore,-1.1215252374243774,2.397465688247811,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000845.png,SBER,5m,2025-01-06 17:10:00+00:00,2025-01-07 03:45:00+00:00,64,272.21,275.8,zscore,-1.365296830712937,3.5098980840563354,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000846.png,SBER,5m,2025-01-06 23:40:00+00:00,2025-01-07 05:05:00+00:00,64,273.42,274.96,zscore,-0.8222688891877924,4.106266432012372,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000847.png,SBER,5m,2025-01-07 01:00:00+00:00,2025-01-07 06:25:00+00:00,64,273.42,274.35,zscore,-0.895775325665464,4.106266432012372,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000848.png,SBER,5m,2025-01-07 02:25:00+00:00,2025-01-07 07:45:00+00:00,64,273.42,274.34,zscore,-0.9016137505574247,4.106266432012372,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000849.png,SBER,5m,2025-01-07 03:50:00+00:00,2025-01-07 09:05:00+00:00,64,273.42,274.34,zscore,-0.9016137505574247,3.646851180752791,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000850.png,SBER,5m,2025-01-07 05:10:00+00:00,2025-01-07 10:25:00+00:00,64,273.44,274.34,zscore,-0.9016137505574248,3.6468511807527912,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000851.png,SBER,5m,2025-01-07 06:30:00+00:00,2025-01-07 11:45:00+00:00,64,273.8,274.34,zscore,-1.105607832396365,3.6468511807527912,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000852.png,SBER,5m,2025-01-07 07:50:00+00:00,2025-01-07 13:05:00+00:00,64,274.01,274.75,zscore,-0.8709517713659426,4.098521561123549,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000853.png,SBER,5m,2025-01-07 09:10:00+00:00,2025-01-07 14:25:00+00:00,64,274.04,274.75,zscore,-1.5399989248238266,4.098521561123549,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000854.png,SBER,5m,2025-01-07 10:30:00+00:00,2025-01-07 15:45:00+00:00,64,274.05,274.75,zscore,-1.5257288774927342,4.098521561123549,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000855.png,SBER,5m,2025-01-07 11:50:00+00:00,2025-01-07 17:05:00+00:00,64,274.07,274.75,zscore,-1.5257288774927509,1.7372335989131003,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000856.png,SBER,5m,2025-01-07 13:10:00+00:00,2025-01-08 04:35:00+00:00,64,273.46,275.71,zscore,-1.5257288774927487,4.091790948557866,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000857.png,SBER,5m,2025-01-07 14:30:00+00:00,2025-01-08 05:55:00+00:00,64,273.46,275.71,zscore,-1.6776985272365421,4.091790948557866,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000858.png,SBER,5m,2025-01-07 15:50:00+00:00,2025-01-08 07:30:00+00:00,64,273.01,276.35,zscore,-0.9280566551949285,4.243816753442087,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000859.png,SBER,5m,2025-01-07 17:10:00+00:00,2025-01-08 08:50:00+00:00,64,273.01,276.75,zscore,-1.0730012330165775,4.243816753442087,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000860.png,SBER,5m,2025-01-08 04:40:00+00:00,2025-01-08 10:10:00+00:00,64,273.01,276.75,zscore,-1.0730012330165775,4.243816753442087,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000861.png,SBER,5m,2025-01-08 06:00:00+00:00,2025-01-08 11:30:00+00:00,64,273.01,276.75,zscore,-1.0730012330165781,2.792287918013924,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000862.png,SBER,5m,2025-01-08 07:35:00+00:00,2025-01-08 12:50:00+00:00,64,274.8,277.38,zscore,-1.259599198488682,3.8442838505097505,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000863.png,SBER,5m,2025-01-08 08:55:00+00:00,2025-01-08 14:10:00+00:00,64,274.8,277.87,zscore,-1.0297384218514676,3.8442838505097505,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000864.png,SBER,5m,2025-01-08 10:15:00+00:00,2025-01-08 15:30:00+00:00,64,275.0,277.87,zscore,-1.0785472647749512,3.8442838505097505,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000865.png,SBER,5m,2025-01-08 11:35:00+00:00,2025-01-08 17:05:00+00:00,64,275.92,277.87,zscore,-1.3023138431470425,1.9855331713588393,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000866.png,SBER,5m,2025-01-08 12:55:00+00:00,2025-01-09 04:35:00+00:00,64,276.43,277.87,zscore,-1.302313843147044,1.7277707245819125,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000867.png,SBER,5m,2025-01-08 14:15:00+00:00,2025-01-09 05:55:00+00:00,64,276.52,277.6,zscore,-1.3192794831357684,3.9605871835994053,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000868.png,SBER,5m,2025-01-08 15:35:00+00:00,2025-01-09 07:30:00+00:00,64,275.32,278.77,zscore,-1.2672451272801843,4.240389407390337,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000869.png,SBER,5m,2025-01-08 17:10:00+00:00,2025-01-09 08:50:00+00:00,64,273.61,278.77,zscore,-1.2515211624537823,4.240389407390337,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000870.png,SBER,5m,2025-01-09 04:40:00+00:00,2025-01-09 10:10:00+00:00,64,272.16,278.77,zscore,-1.2515211624537823,4.240389407390337,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000871.png,SBER,5m,2025-01-09 06:00:00+00:00,2025-01-09 11:30:00+00:00,64,272.16,278.77,zscore,-1.2515211624537823,2.840627846718398,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000872.png,SBER,5m,2025-01-09 07:35:00+00:00,2025-01-09 12:50:00+00:00,64,271.09,276.2,zscore,-1.2043437012080467,2.1104327810127415,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000873.png,SBER,5m,2025-01-09 08:55:00+00:00,2025-01-09 14:10:00+00:00,64,270.73,274.81,zscore,-1.3789317144353677,2.1104327810127423,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000874.png,SBER,5m,2025-01-09 10:15:00+00:00,2025-01-09 15:30:00+00:00,64,270.73,274.42,zscore,-2.081380552745956,2.110432781012741,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000875.png,SBER,5m,2025-01-09 11:35:00+00:00,2025-01-09 17:05:00+00:00,64,270.73,274.13,zscore,-2.081380552745955,2.4680149400169755,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000876.png,SBER,5m,2025-01-09 12:55:00+00:00,2025-01-10 04:35:00+00:00,64,270.15,273.77,zscore,-2.081380552745955,2.4680149400169746,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000877.png,SBER,5m,2025-01-09 14:15:00+00:00,2025-01-10 05:55:00+00:00,64,270.15,273.5,zscore,-1.2108823300316536,2.7459397903255733,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000878.png,SBER,5m,2025-01-09 15:35:00+00:00,2025-01-10 07:30:00+00:00,64,270.15,274.0,zscore,-1.1699027799071087,4.247383867946755,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000879.png,SBER,5m,2025-01-09 17:10:00+00:00,2025-01-10 08:50:00+00:00,64,270.15,274.0,zscore,-1.0751872529148332,4.247383867946754,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000880.png,SBER,5m,2025-01-10 04:40:00+00:00,2025-01-10 10:10:00+00:00,64,270.27,275.25,zscore,-0.9911759547220557,4.247383867946754,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000881.png,SBER,5m,2025-01-10 06:00:00+00:00,2025-01-10 11:30:00+00:00,64,270.27,276.92,zscore,-0.9911759547220557,3.808729430488692,0.0,,36,atr_rel
data\cv\images\SBER\5m\w64_s16\0.0\img_0000882.png,SBER,5m,2025-01-10 07:35:00+00:00,2025-01-10 12:50:00+00:00,64,270.27,277.83,zscore,-1.158071450145941,3.808729430488692,0.0,,36,atr_rel
