path,ticker,tf,t_start,t_end,bars,ymin,ymax,vol_mode,vmin,vmax,label
data\cv\images\GMKN\1m\win64_step16\flat\img_0001483.png,GMKN,1m,2025-06-27 05:43:00+00:00,2025-06-27 06:46:00+00:00,64,1076.0,1083.0,raw,1.0,14172.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001484.png,GMKN,1m,2025-06-27 05:59:00+00:00,2025-06-27 07:02:00+00:00,64,1076.6,1083.0,raw,1.0,14172.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001485.png,GMKN,1m,2025-06-27 06:15:00+00:00,2025-06-27 07:18:00+00:00,64,1076.2,1082.6,raw,10.0,6658.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001486.png,GMKN,1m,2025-06-27 06:31:00+00:00,2025-06-27 07:34:00+00:00,64,1076.2,1082.4,raw,10.0,6658.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001487.png,GMKN,1m,2025-06-27 06:47:00+00:00,2025-06-27 07:50:00+00:00,64,1076.2,1080.6,raw,196.0,6658.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001488.png,GMKN,1m,2025-06-27 07:03:00+00:00,2025-06-27 08:06:00+00:00,64,1076.2,1080.4,raw,196.0,15346.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001489.png,GMKN,1m,2025-06-27 07:19:00+00:00,2025-06-27 08:22:00+00:00,64,1076.2,1081.0,raw,196.0,15346.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001490.png,GMKN,1m,2025-06-27 07:35:00+00:00,2025-06-27 08:38:00+00:00,64,1076.4,1082.4,raw,231.0,15346.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001491.png,GMKN,1m,2025-06-27 07:51:00+00:00,2025-06-27 08:54:00+00:00,64,1077.4,1082.8,raw,220.0,15346.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001492.png,GMKN,1m,2025-06-27 08:07:00+00:00,2025-06-27 09:10:00+00:00,64,1077.4,1082.8,raw,207.0,13133.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001493.png,GMKN,1m,2025-06-27 08:23:00+00:00,2025-06-27 09:26:00+00:00,64,1078.8,1086.2,raw,207.0,38189.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001494.png,GMKN,1m,2025-06-27 08:39:00+00:00,2025-06-27 09:42:00+00:00,64,1078.8,1086.2,raw,207.0,38189.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001495.png,GMKN,1m,2025-06-27 08:55:00+00:00,2025-06-27 09:58:00+00:00,64,1078.8,1086.2,raw,207.0,38189.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001496.png,GMKN,1m,2025-06-27 09:11:00+00:00,2025-06-27 10:14:00+00:00,64,1080.2,1086.2,raw,221.0,38189.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001497.png,GMKN,1m,2025-06-27 09:27:00+00:00,2025-06-27 10:30:00+00:00,64,1082.0,1086.0,raw,221.0,18382.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001498.png,GMKN,1m,2025-06-27 09:43:00+00:00,2025-06-27 10:46:00+00:00,64,1079.2,1086.0,raw,221.0,16254.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001499.png,GMKN,1m,2025-06-27 09:59:00+00:00,2025-06-27 11:02:00+00:00,64,1072.0,1086.0,raw,229.0,48192.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001500.png,GMKN,1m,2025-06-27 10:15:00+00:00,2025-06-27 11:18:00+00:00,64,1070.6,1086.0,raw,229.0,48192.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001501.png,GMKN,1m,2025-06-27 10:31:00+00:00,2025-06-27 11:34:00+00:00,64,1070.6,1084.2,raw,229.0,48192.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001502.png,GMKN,1m,2025-06-27 10:47:00+00:00,2025-06-27 11:50:00+00:00,64,1070.6,1080.6,raw,228.0,48192.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001503.png,GMKN,1m,2025-06-27 11:03:00+00:00,2025-06-27 12:06:00+00:00,64,1070.6,1076.4,raw,228.0,45318.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001504.png,GMKN,1m,2025-06-27 11:19:00+00:00,2025-06-27 12:22:00+00:00,64,1070.8,1076.8,raw,228.0,45318.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001505.png,GMKN,1m,2025-06-27 11:35:00+00:00,2025-06-27 12:38:00+00:00,64,1070.8,1078.4,raw,228.0,45318.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001506.png,GMKN,1m,2025-06-27 11:51:00+00:00,2025-06-27 12:54:00+00:00,64,1070.8,1079.2,raw,273.0,45318.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001507.png,GMKN,1m,2025-06-27 12:07:00+00:00,2025-06-27 13:10:00+00:00,64,1073.2,1080.8,raw,273.0,19353.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001508.png,GMKN,1m,2025-06-27 12:23:00+00:00,2025-06-27 13:26:00+00:00,64,1075.4,1080.8,raw,371.0,33574.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001509.png,GMKN,1m,2025-06-27 12:39:00+00:00,2025-06-27 13:42:00+00:00,64,1075.8,1082.6,raw,622.0,33574.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001510.png,GMKN,1m,2025-06-27 12:55:00+00:00,2025-06-27 13:58:00+00:00,64,1075.8,1088.0,raw,713.0,36300.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001511.png,GMKN,1m,2025-06-27 13:11:00+00:00,2025-06-27 14:14:00+00:00,64,1075.8,1089.8,raw,713.0,36300.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001512.png,GMKN,1m,2025-06-27 13:27:00+00:00,2025-06-27 14:30:00+00:00,64,1078.6,1093.8,raw,869.0,36300.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001513.png,GMKN,1m,2025-06-27 13:43:00+00:00,2025-06-27 14:46:00+00:00,64,1080.2,1093.8,raw,1022.0,36300.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001514.png,GMKN,1m,2025-06-27 13:59:00+00:00,2025-06-27 15:02:00+00:00,64,1085.6,1093.8,raw,1022.0,29347.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001515.png,GMKN,1m,2025-06-27 14:15:00+00:00,2025-06-27 15:18:00+00:00,64,1086.0,1093.8,raw,543.0,29347.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001516.png,GMKN,1m,2025-06-27 14:31:00+00:00,2025-06-27 15:34:00+00:00,64,1083.0,1091.8,raw,513.0,38876.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001517.png,GMKN,1m,2025-06-27 14:47:00+00:00,2025-06-27 16:09:00+00:00,64,1083.0,1091.4,raw,10.0,38876.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001518.png,GMKN,1m,2025-06-27 15:03:00+00:00,2025-06-27 16:25:00+00:00,64,1083.0,1091.4,raw,2.0,38876.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001519.png,GMKN,1m,2025-06-27 15:19:00+00:00,2025-06-27 16:41:00+00:00,64,1083.0,1091.0,raw,2.0,38876.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001520.png,GMKN,1m,2025-06-27 15:35:00+00:00,2025-06-27 16:57:00+00:00,64,1083.0,1091.0,raw,2.0,29034.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001521.png,GMKN,1m,2025-06-27 16:10:00+00:00,2025-06-27 17:13:00+00:00,64,1083.8,1091.0,raw,2.0,29034.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001522.png,GMKN,1m,2025-06-27 16:26:00+00:00,2025-06-27 17:29:00+00:00,64,1084.8,1091.0,raw,6.0,29034.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001523.png,GMKN,1m,2025-06-27 16:42:00+00:00,2025-06-27 17:45:00+00:00,64,1086.6,1089.2,raw,4.0,4551.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001524.png,GMKN,1m,2025-06-27 16:58:00+00:00,2025-06-27 18:01:00+00:00,64,1081.2,1090.0,raw,3.0,54975.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001525.png,GMKN,1m,2025-06-27 17:14:00+00:00,2025-06-27 18:17:00+00:00,64,1081.2,1090.0,raw,2.0,54975.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001526.png,GMKN,1m,2025-06-27 17:30:00+00:00,2025-06-27 18:33:00+00:00,64,1081.2,1090.0,raw,1.0,54975.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001527.png,GMKN,1m,2025-06-27 17:46:00+00:00,2025-06-27 18:49:00+00:00,64,1081.2,1090.0,raw,1.0,54975.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001528.png,GMKN,1m,2025-06-27 18:02:00+00:00,2025-06-27 19:05:00+00:00,64,1085.0,1088.0,raw,1.0,3485.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001529.png,GMKN,1m,2025-06-27 18:18:00+00:00,2025-06-27 19:22:00+00:00,64,1085.0,1088.4,raw,1.0,9710.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001530.png,GMKN,1m,2025-06-27 18:34:00+00:00,2025-06-27 19:39:00+00:00,64,1085.0,1088.8,raw,1.0,9710.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001531.png,GMKN,1m,2025-06-27 18:50:00+00:00,2025-06-27 19:56:00+00:00,64,1086.2,1089.0,raw,1.0,9710.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001532.png,GMKN,1m,2025-06-27 19:06:00+00:00,2025-06-27 20:12:00+00:00,64,1087.0,1089.0,raw,1.0,9710.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001533.png,GMKN,1m,2025-06-27 19:23:00+00:00,2025-06-27 20:28:00+00:00,64,1087.0,1089.0,raw,2.0,4999.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001534.png,GMKN,1m,2025-06-27 19:40:00+00:00,2025-06-27 20:44:00+00:00,64,1087.2,1090.2,raw,2.0,6542.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001535.png,GMKN,1m,2025-06-27 19:57:00+00:00,2025-06-27 23:49:00+00:00,64,1083.0,1094.8,raw,1.0,6542.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001536.png,GMKN,1m,2025-06-27 20:13:00+00:00,2025-06-28 01:01:00+00:00,64,1083.0,1094.8,raw,1.0,6542.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001537.png,GMKN,1m,2025-06-27 20:29:00+00:00,2025-06-28 02:28:00+00:00,64,1083.0,1094.8,raw,1.0,6542.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001538.png,GMKN,1m,2025-06-27 20:45:00+00:00,2025-06-28 03:21:00+00:00,64,1083.0,1094.8,raw,1.0,5289.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001539.png,GMKN,1m,2025-06-27 23:56:00+00:00,2025-06-28 04:20:00+00:00,64,1088.0,1094.4,raw,1.0,420.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001540.png,GMKN,1m,2025-06-28 01:11:00+00:00,2025-06-28 04:50:00+00:00,64,1088.0,1094.4,raw,1.0,420.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001541.png,GMKN,1m,2025-06-28 02:33:00+00:00,2025-06-28 05:11:00+00:00,64,1090.2,1094.8,raw,1.0,546.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001542.png,GMKN,1m,2025-06-28 03:34:00+00:00,2025-06-28 05:33:00+00:00,64,1090.4,1096.0,raw,1.0,1565.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001543.png,GMKN,1m,2025-06-28 04:22:00+00:00,2025-06-28 06:01:00+00:00,64,1090.8,1096.0,raw,1.0,1565.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001544.png,GMKN,1m,2025-06-28 04:51:00+00:00,2025-06-28 06:24:00+00:00,64,1092.8,1096.0,raw,1.0,1565.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001545.png,GMKN,1m,2025-06-28 05:12:00+00:00,2025-06-28 07:02:00+00:00,64,1090.0,1096.0,raw,1.0,1565.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001546.png,GMKN,1m,2025-06-28 05:36:00+00:00,2025-06-28 07:18:00+00:00,64,1090.0,1095.8,raw,1.0,1202.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001547.png,GMKN,1m,2025-06-28 06:02:00+00:00,2025-06-28 07:34:00+00:00,64,1090.0,1097.0,raw,1.0,45666.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001548.png,GMKN,1m,2025-06-28 06:25:00+00:00,2025-06-28 07:50:00+00:00,64,1090.0,1098.8,raw,1.0,45666.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001549.png,GMKN,1m,2025-06-28 07:03:00+00:00,2025-06-28 08:06:00+00:00,64,1090.0,1098.8,raw,2.0,45666.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001550.png,GMKN,1m,2025-06-28 07:19:00+00:00,2025-06-28 08:22:00+00:00,64,1090.6,1098.8,raw,2.0,45666.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001551.png,GMKN,1m,2025-06-28 07:35:00+00:00,2025-06-28 08:38:00+00:00,64,1094.2,1098.8,raw,10.0,11892.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001552.png,GMKN,1m,2025-06-28 07:51:00+00:00,2025-06-28 08:54:00+00:00,64,1091.8,1097.8,raw,10.0,11542.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001553.png,GMKN,1m,2025-06-28 08:07:00+00:00,2025-06-28 09:10:00+00:00,64,1091.8,1097.6,raw,2.0,11542.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001554.png,GMKN,1m,2025-06-28 08:23:00+00:00,2025-06-28 09:26:00+00:00,64,1091.8,1096.8,raw,1.0,11542.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001555.png,GMKN,1m,2025-06-28 08:39:00+00:00,2025-06-28 09:42:00+00:00,64,1091.8,1096.0,raw,1.0,11542.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001556.png,GMKN,1m,2025-06-28 08:55:00+00:00,2025-06-28 09:58:00+00:00,64,1094.2,1096.2,raw,1.0,761.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001557.png,GMKN,1m,2025-06-28 09:11:00+00:00,2025-06-28 10:14:00+00:00,64,1094.6,1096.2,raw,1.0,2053.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001558.png,GMKN,1m,2025-06-28 09:27:00+00:00,2025-06-28 10:30:00+00:00,64,1094.6,1096.8,raw,1.0,2053.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001559.png,GMKN,1m,2025-06-28 09:43:00+00:00,2025-06-28 10:47:00+00:00,64,1094.6,1096.8,raw,2.0,2053.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001560.png,GMKN,1m,2025-06-28 09:59:00+00:00,2025-06-28 11:05:00+00:00,64,1093.8,1096.8,raw,2.0,2053.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001561.png,GMKN,1m,2025-06-28 10:15:00+00:00,2025-06-28 11:22:00+00:00,64,1093.8,1096.8,raw,1.0,1120.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001562.png,GMKN,1m,2025-06-28 10:31:00+00:00,2025-06-28 11:39:00+00:00,64,1093.8,1096.8,raw,1.0,1120.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001563.png,GMKN,1m,2025-06-28 10:48:00+00:00,2025-06-28 11:56:00+00:00,64,1092.6,1095.6,raw,1.0,1426.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001564.png,GMKN,1m,2025-06-28 11:06:00+00:00,2025-06-28 12:13:00+00:00,64,1091.4,1094.8,raw,1.0,1426.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001565.png,GMKN,1m,2025-06-28 11:23:00+00:00,2025-06-28 12:31:00+00:00,64,1091.4,1094.0,raw,1.0,1520.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001566.png,GMKN,1m,2025-06-28 11:40:00+00:00,2025-06-28 12:47:00+00:00,64,1091.4,1094.0,raw,1.0,2528.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001567.png,GMKN,1m,2025-06-28 11:57:00+00:00,2025-06-28 13:04:00+00:00,64,1091.4,1094.0,raw,1.0,2528.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001568.png,GMKN,1m,2025-06-28 12:14:00+00:00,2025-06-28 13:20:00+00:00,64,1092.2,1094.0,raw,1.0,2528.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001569.png,GMKN,1m,2025-06-28 12:32:00+00:00,2025-06-28 13:37:00+00:00,64,1092.2,1094.0,raw,1.0,2528.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001570.png,GMKN,1m,2025-06-28 12:48:00+00:00,2025-06-28 13:53:00+00:00,64,1092.0,1094.0,raw,1.0,1347.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001571.png,GMKN,1m,2025-06-28 13:05:00+00:00,2025-06-28 14:14:00+00:00,64,1092.0,1094.0,raw,1.0,1347.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001572.png,GMKN,1m,2025-06-28 13:21:00+00:00,2025-06-28 14:30:00+00:00,64,1092.0,1093.4,raw,1.0,1347.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001573.png,GMKN,1m,2025-06-28 13:38:00+00:00,2025-06-28 14:46:00+00:00,64,1092.0,1093.0,raw,1.0,2000.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001574.png,GMKN,1m,2025-06-28 13:54:00+00:00,2025-06-28 15:05:00+00:00,64,1092.0,1093.0,raw,1.0,2000.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001575.png,GMKN,1m,2025-06-28 14:15:00+00:00,2025-06-28 15:21:00+00:00,64,1092.0,1093.0,raw,1.0,2000.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001576.png,GMKN,1m,2025-06-28 14:31:00+00:00,2025-06-28 15:38:00+00:00,64,1092.0,1092.6,raw,1.0,3001.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001577.png,GMKN,1m,2025-06-28 14:47:00+00:00,2025-06-28 15:54:00+00:00,64,1092.0,1093.0,raw,1.0,3001.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001578.png,GMKN,1m,2025-06-28 15:06:00+00:00,2025-06-28 16:16:00+00:00,64,1090.0,1134.0,raw,1.0,3001.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001579.png,GMKN,1m,2025-06-28 15:22:00+00:00,2025-06-28 16:46:00+00:00,64,1090.0,1134.0,raw,1.0,3001.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001580.png,GMKN,1m,2025-06-28 15:39:00+00:00,2025-06-28 17:11:00+00:00,64,1090.0,1134.0,raw,1.0,1007.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001581.png,GMKN,1m,2025-06-28 15:55:00+00:00,2025-06-28 17:42:00+00:00,64,1090.0,1134.0,raw,1.0,531.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001582.png,GMKN,1m,2025-06-28 16:17:00+00:00,2025-06-28 18:17:00+00:00,64,1090.2,1095.0,raw,1.0,531.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001583.png,GMKN,1m,2025-06-28 16:47:00+00:00,2025-06-28 18:44:00+00:00,64,1090.2,1094.2,raw,1.0,531.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001584.png,GMKN,1m,2025-06-28 17:14:00+00:00,2025-06-28 19:19:00+00:00,64,1090.2,1094.2,raw,1.0,554.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001585.png,GMKN,1m,2025-06-28 17:44:00+00:00,2025-06-28 19:46:00+00:00,64,1090.4,1094.8,raw,1.0,1260.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001586.png,GMKN,1m,2025-06-28 18:22:00+00:00,2025-06-28 20:09:00+00:00,64,1091.0,1094.8,raw,1.0,1260.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001587.png,GMKN,1m,2025-06-28 18:46:00+00:00,2025-06-28 20:46:00+00:00,64,1090.2,1094.8,raw,1.0,1260.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001588.png,GMKN,1m,2025-06-28 19:20:00+00:00,2025-06-29 00:24:00+00:00,64,1090.2,1094.8,raw,1.0,1260.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001589.png,GMKN,1m,2025-06-28 19:47:00+00:00,2025-06-29 02:58:00+00:00,64,1090.2,1094.6,raw,1.0,609.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001590.png,GMKN,1m,2025-06-28 20:18:00+00:00,2025-06-29 04:19:00+00:00,64,1090.2,1093.0,raw,1.0,609.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001591.png,GMKN,1m,2025-06-28 20:47:00+00:00,2025-06-29 05:00:00+00:00,64,1090.2,1092.8,raw,1.0,563.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001592.png,GMKN,1m,2025-06-29 00:28:00+00:00,2025-06-29 05:30:00+00:00,64,1090.0,1092.6,raw,1.0,563.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001593.png,GMKN,1m,2025-06-29 03:16:00+00:00,2025-06-29 06:05:00+00:00,64,1090.0,1092.6,raw,1.0,563.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001594.png,GMKN,1m,2025-06-29 04:24:00+00:00,2025-06-29 06:59:00+00:00,64,1090.0,1092.6,raw,1.0,417.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001595.png,GMKN,1m,2025-06-29 05:02:00+00:00,2025-06-29 07:15:00+00:00,64,1090.0,1096.0,raw,1.0,9388.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001596.png,GMKN,1m,2025-06-29 05:31:00+00:00,2025-06-29 07:31:00+00:00,64,1090.0,1096.0,raw,1.0,9388.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001597.png,GMKN,1m,2025-06-29 06:09:00+00:00,2025-06-29 07:48:00+00:00,64,1090.0,1096.0,raw,1.0,9388.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001598.png,GMKN,1m,2025-06-29 07:00:00+00:00,2025-06-29 08:05:00+00:00,64,1090.0,1096.0,raw,1.0,9388.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001599.png,GMKN,1m,2025-06-29 07:16:00+00:00,2025-06-29 08:22:00+00:00,64,1092.2,1094.8,raw,1.0,2041.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001600.png,GMKN,1m,2025-06-29 07:32:00+00:00,2025-06-29 08:39:00+00:00,64,1092.4,1094.8,raw,1.0,2041.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001601.png,GMKN,1m,2025-06-29 07:49:00+00:00,2025-06-29 08:56:00+00:00,64,1092.2,1094.6,raw,1.0,922.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001602.png,GMKN,1m,2025-06-29 08:06:00+00:00,2025-06-29 09:13:00+00:00,64,1092.2,1094.6,raw,1.0,854.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001603.png,GMKN,1m,2025-06-29 08:23:00+00:00,2025-06-29 09:33:00+00:00,64,1092.2,1094.0,raw,1.0,1623.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001604.png,GMKN,1m,2025-06-29 08:40:00+00:00,2025-06-29 09:52:00+00:00,64,1092.2,1094.0,raw,1.0,1623.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001605.png,GMKN,1m,2025-06-29 08:57:00+00:00,2025-06-29 10:10:00+00:00,64,1092.4,1094.0,raw,1.0,1623.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001606.png,GMKN,1m,2025-06-29 09:14:00+00:00,2025-06-29 10:26:00+00:00,64,1092.4,1094.0,raw,1.0,1623.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001607.png,GMKN,1m,2025-06-29 09:34:00+00:00,2025-06-29 10:43:00+00:00,64,1092.4,1094.0,raw,1.0,743.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001608.png,GMKN,1m,2025-06-29 09:53:00+00:00,2025-06-29 11:00:00+00:00,64,1092.4,1094.0,raw,1.0,2002.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001609.png,GMKN,1m,2025-06-29 10:11:00+00:00,2025-06-29 11:16:00+00:00,64,1092.8,1094.2,raw,1.0,3473.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001610.png,GMKN,1m,2025-06-29 10:27:00+00:00,2025-06-29 11:33:00+00:00,64,1093.0,1094.2,raw,1.0,3473.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001611.png,GMKN,1m,2025-06-29 10:44:00+00:00,2025-06-29 11:51:00+00:00,64,1093.0,1094.8,raw,1.0,3473.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001612.png,GMKN,1m,2025-06-29 11:01:00+00:00,2025-06-29 12:08:00+00:00,64,1093.0,1095.0,raw,1.0,5605.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001613.png,GMKN,1m,2025-06-29 11:17:00+00:00,2025-06-29 12:24:00+00:00,64,1093.0,1095.0,raw,1.0,5605.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001614.png,GMKN,1m,2025-06-29 11:35:00+00:00,2025-06-29 12:41:00+00:00,64,1093.0,1095.2,raw,1.0,5605.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001615.png,GMKN,1m,2025-06-29 11:52:00+00:00,2025-06-29 12:57:00+00:00,64,1093.0,1096.0,raw,1.0,5605.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001616.png,GMKN,1m,2025-06-29 12:09:00+00:00,2025-06-29 13:13:00+00:00,64,1093.2,1096.0,raw,1.0,1830.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001617.png,GMKN,1m,2025-06-29 12:25:00+00:00,2025-06-29 13:29:00+00:00,64,1093.2,1100.0,raw,1.0,11617.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001618.png,GMKN,1m,2025-06-29 12:42:00+00:00,2025-06-29 13:45:00+00:00,64,1094.6,1100.0,raw,1.0,12354.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001619.png,GMKN,1m,2025-06-29 12:58:00+00:00,2025-06-29 14:01:00+00:00,64,1093.4,1100.0,raw,1.0,12354.0,flat
data\cv\images\GMKN\1m\win64_step16\flat\img_0001620.png,GMKN,1m,2025-06-29 13:14:00+00:00,2025-06-29 14:18:00+00:00,64,1091.2,1100.0,raw,1.0,12354.0,flat
