path,ticker,tf,t_start,t_end,bars,ymin,ymax,vol_mode,vmin,vmax,label,ret_fwd,horizon,extra_ch
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001132.png,GAZP,5m,2025-02-01 10:45:00+00:00,2025-02-01 16:00:00+00:00,64,141.23,141.9,zscore,-0.7352614644880707,3.9634312308402784,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001133.png,GAZP,5m,2025-02-01 12:05:00+00:00,2025-02-01 17:20:00+00:00,64,141.23,141.9,zscore,-0.8816652946291451,3.808436517619091,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001134.png,GAZP,5m,2025-02-01 13:25:00+00:00,2025-02-01 23:55:00+00:00,64,140.8,141.97,zscore,-1.0841847366678417,2.789830006447492,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001135.png,GAZP,5m,2025-02-01 14:45:00+00:00,2025-02-02 01:35:00+00:00,64,140.8,142.08,zscore,-1.084184736667842,2.789830006447492,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001136.png,GAZP,5m,2025-02-01 16:05:00+00:00,2025-02-02 03:05:00+00:00,64,140.8,142.08,zscore,-1.0841847366678417,2.5619040589696978,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001137.png,GAZP,5m,2025-02-01 17:25:00+00:00,2025-02-02 04:25:00+00:00,64,140.8,142.08,zscore,-0.8430904114176407,3.761784613253356,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001138.png,GAZP,5m,2025-02-02 00:00:00+00:00,2025-02-02 05:45:00+00:00,64,141.31,142.08,zscore,-0.8430904114176433,3.761784613253359,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001139.png,GAZP,5m,2025-02-02 01:40:00+00:00,2025-02-02 07:05:00+00:00,64,141.31,141.92,zscore,-0.9676466995397225,4.200051460068048,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001140.png,GAZP,5m,2025-02-02 03:10:00+00:00,2025-02-02 08:25:00+00:00,64,141.31,141.92,zscore,-0.9676466995397224,4.200051460068048,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001141.png,GAZP,5m,2025-02-02 04:30:00+00:00,2025-02-02 09:45:00+00:00,64,141.31,141.92,zscore,-1.0960509948626833,4.200051460068048,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001142.png,GAZP,5m,2025-02-02 05:50:00+00:00,2025-02-02 11:05:00+00:00,64,141.24,141.92,zscore,-1.0960509948626844,3.759398012478552,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001143.png,GAZP,5m,2025-02-02 07:10:00+00:00,2025-02-02 12:25:00+00:00,64,141.02,141.69,zscore,-1.0960509948626844,3.9991463131576332,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001144.png,GAZP,5m,2025-02-02 08:30:00+00:00,2025-02-02 13:45:00+00:00,64,141.02,141.77,zscore,-0.8791580085231057,4.07971221998448,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001145.png,GAZP,5m,2025-02-02 09:50:00+00:00,2025-02-02 15:05:00+00:00,64,141.02,141.77,zscore,-0.7760475435330576,4.07971221998448,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001146.png,GAZP,5m,2025-02-02 11:10:00+00:00,2025-02-02 16:25:00+00:00,64,141.02,141.77,zscore,-0.6451552637860462,4.1693509165094245,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001147.png,GAZP,5m,2025-02-02 12:30:00+00:00,2025-02-02 17:45:00+00:00,64,141.18,141.77,zscore,-0.6362118893315549,4.169350916509423,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001148.png,GAZP,5m,2025-02-02 13:50:00+00:00,2025-02-03 05:10:00+00:00,64,139.5,141.75,zscore,-0.7276399093218424,4.2429436472226865,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001149.png,GAZP,5m,2025-02-02 15:10:00+00:00,2025-02-03 06:30:00+00:00,64,139.01,141.75,zscore,-0.7276399093218424,4.242943647222687,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001150.png,GAZP,5m,2025-02-02 16:30:00+00:00,2025-02-03 07:50:00+00:00,64,139.01,141.68,zscore,-0.9588607346408186,3.8754512757733495,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001151.png,GAZP,5m,2025-02-03 03:55:00+00:00,2025-02-03 09:10:00+00:00,64,139.01,142.15,zscore,-1.0556168081700927,3.6896587662708518,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001152.png,GAZP,5m,2025-02-03 05:15:00+00:00,2025-02-03 10:30:00+00:00,64,139.01,142.15,zscore,-1.719304010409046,3.404478395242637,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001153.png,GAZP,5m,2025-02-03 06:35:00+00:00,2025-02-03 11:50:00+00:00,64,139.61,142.15,zscore,-1.7193040104090476,3.131580160661978,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001154.png,GAZP,5m,2025-02-03 07:55:00+00:00,2025-02-03 13:10:00+00:00,64,139.19,142.15,zscore,-1.7193040104090405,3.51902941769783,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001155.png,GAZP,5m,2025-02-03 09:15:00+00:00,2025-02-03 14:30:00+00:00,64,139.19,141.88,zscore,-1.4858156203500619,3.519029417697835,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001156.png,GAZP,5m,2025-02-03 10:35:00+00:00,2025-02-03 16:05:00+00:00,64,138.4,141.88,zscore,-1.107952658199611,4.164198229486956,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001157.png,GAZP,5m,2025-02-03 11:55:00+00:00,2025-02-03 17:25:00+00:00,64,138.4,141.23,zscore,-1.1079526581996093,4.164198229486956,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001158.png,GAZP,5m,2025-02-03 13:15:00+00:00,2025-02-04 04:50:00+00:00,64,138.4,140.58,zscore,-1.1618977587206925,4.164198229486956,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001159.png,GAZP,5m,2025-02-03 14:35:00+00:00,2025-02-04 06:10:00+00:00,64,138.4,140.58,zscore,-1.1618977587207149,2.4332654418464825,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001160.png,GAZP,5m,2025-02-03 16:10:00+00:00,2025-02-04 07:30:00+00:00,64,139.25,140.58,zscore,-1.215657481912713,3.040668208534383,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001161.png,GAZP,5m,2025-02-03 17:30:00+00:00,2025-02-04 08:50:00+00:00,64,138.81,140.58,zscore,-1.3266678480673564,3.0406682085343832,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001162.png,GAZP,5m,2025-02-04 04:55:00+00:00,2025-02-04 10:10:00+00:00,64,138.62,140.49,zscore,-1.4883712420338142,3.0406682085343832,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001163.png,GAZP,5m,2025-02-04 06:15:00+00:00,2025-02-04 11:30:00+00:00,64,137.84,140.3,zscore,-1.4883712420338138,2.4933874624305767,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001164.png,GAZP,5m,2025-02-04 07:35:00+00:00,2025-02-04 12:50:00+00:00,64,137.51,140.2,zscore,-1.4883712420338142,2.493387462430577,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001165.png,GAZP,5m,2025-02-04 08:55:00+00:00,2025-02-04 14:10:00+00:00,64,137.25,139.39,zscore,-1.2270292853414955,3.285226736306229,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001166.png,GAZP,5m,2025-02-04 10:15:00+00:00,2025-02-04 15:30:00+00:00,64,137.25,139.12,zscore,-1.262493330094086,3.28522673630623,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001167.png,GAZP,5m,2025-02-04 11:35:00+00:00,2025-02-04 17:05:00+00:00,64,137.25,138.64,zscore,-1.530581180441195,3.285226736306229,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001168.png,GAZP,5m,2025-02-04 12:55:00+00:00,2025-02-05 04:30:00+00:00,64,136.85,138.32,zscore,-1.5305811804411957,3.722158224780648,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001169.png,GAZP,5m,2025-02-04 14:15:00+00:00,2025-02-05 05:50:00+00:00,64,136.1,138.32,zscore,-1.5087817330765914,4.222935179891196,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001170.png,GAZP,5m,2025-02-04 15:35:00+00:00,2025-02-05 07:10:00+00:00,64,136.1,138.04,zscore,-1.4699861691062268,4.222935179891198,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001171.png,GAZP,5m,2025-02-04 17:10:00+00:00,2025-02-05 08:30:00+00:00,64,136.1,138.7,zscore,-0.669355254829568,4.222935179891198,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001172.png,GAZP,5m,2025-02-05 04:35:00+00:00,2025-02-05 09:50:00+00:00,64,136.1,138.92,zscore,-1.108343250577335,4.044650978026161,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001173.png,GAZP,5m,2025-02-05 05:55:00+00:00,2025-02-05 11:10:00+00:00,64,136.18,138.92,zscore,-1.108343250577335,3.931839282504952,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001174.png,GAZP,5m,2025-02-05 07:15:00+00:00,2025-02-05 12:30:00+00:00,64,136.82,138.92,zscore,-1.2287222987026396,3.5866693606502063,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001175.png,GAZP,5m,2025-02-05 08:35:00+00:00,2025-02-05 13:50:00+00:00,64,137.0,138.92,zscore,-1.2287222987026443,3.3223575131568888,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001176.png,GAZP,5m,2025-02-05 09:55:00+00:00,2025-02-05 15:10:00+00:00,64,137.18,139.33,zscore,-1.2287222987026416,3.090277649177755,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001177.png,GAZP,5m,2025-02-05 11:15:00+00:00,2025-02-05 16:45:00+00:00,64,137.28,140.0,zscore,-1.0042426046903707,3.503447056903193,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001178.png,GAZP,5m,2025-02-05 12:35:00+00:00,2025-02-06 04:10:00+00:00,64,137.31,141.27,zscore,-1.1365166706061027,3.5034470569031932,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001179.png,GAZP,5m,2025-02-05 13:55:00+00:00,2025-02-06 05:30:00+00:00,64,137.43,141.27,zscore,-1.1365166706061034,3.503447056903194,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001180.png,GAZP,5m,2025-02-05 15:15:00+00:00,2025-02-06 06:50:00+00:00,64,138.62,141.27,zscore,-1.1365166706061027,2.8398796221815124,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001181.png,GAZP,5m,2025-02-05 16:50:00+00:00,2025-02-06 08:10:00+00:00,64,139.4,141.27,zscore,-1.0539674580108467,3.7899665155047377,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001182.png,GAZP,5m,2025-02-06 04:15:00+00:00,2025-02-06 09:30:00+00:00,64,139.42,141.12,zscore,-1.3114018380400139,3.789966515504741,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001183.png,GAZP,5m,2025-02-06 05:35:00+00:00,2025-02-06 10:50:00+00:00,64,139.1,140.79,zscore,-1.3277000017042788,3.5983994842746263,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001184.png,GAZP,5m,2025-02-06 06:55:00+00:00,2025-02-06 12:10:00+00:00,64,139.1,140.79,zscore,-1.3277000017042804,3.1981048348769003,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001185.png,GAZP,5m,2025-02-06 08:15:00+00:00,2025-02-06 13:30:00+00:00,64,139.1,141.8,zscore,-1.3277000017042786,3.908806567050275,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001186.png,GAZP,5m,2025-02-06 09:35:00+00:00,2025-02-06 14:50:00+00:00,64,139.1,143.43,zscore,-0.9826005144000105,3.908806567050275,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001187.png,GAZP,5m,2025-02-06 10:55:00+00:00,2025-02-06 16:25:00+00:00,64,139.19,143.43,zscore,-1.3562479366949964,3.8089567618734157,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001188.png,GAZP,5m,2025-02-06 12:15:00+00:00,2025-02-06 17:45:00+00:00,64,140.33,143.43,zscore,-1.3562479366949949,2.5646588888674384,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001189.png,GAZP,5m,2025-02-06 13:35:00+00:00,2025-02-07 05:10:00+00:00,64,140.91,143.43,zscore,-1.3562479366949993,3.7416648662384815,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001190.png,GAZP,5m,2025-02-06 14:55:00+00:00,2025-02-07 06:30:00+00:00,64,141.52,143.13,zscore,-2.278297276555637,3.7416648662385033,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001191.png,GAZP,5m,2025-02-06 16:30:00+00:00,2025-02-07 07:50:00+00:00,64,141.52,143.13,zscore,-1.1067532966767295,3.741664866238504,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001192.png,GAZP,5m,2025-02-07 03:55:00+00:00,2025-02-07 09:10:00+00:00,64,141.63,143.13,zscore,-1.087116665013005,3.5714447615205005,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001193.png,GAZP,5m,2025-02-07 05:15:00+00:00,2025-02-07 10:30:00+00:00,64,141.63,143.13,zscore,-1.087116665013005,3.5714447615205,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001194.png,GAZP,5m,2025-02-07 06:35:00+00:00,2025-02-07 11:50:00+00:00,64,141.01,142.99,zscore,-1.3491190940004463,3.673485987002787,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001195.png,GAZP,5m,2025-02-07 07:55:00+00:00,2025-02-07 13:10:00+00:00,64,141.01,142.99,zscore,-1.3491190940004463,3.673485987002787,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001196.png,GAZP,5m,2025-02-07 09:15:00+00:00,2025-02-07 14:30:00+00:00,64,141.01,142.65,zscore,-1.3491190940004463,3.673485987002787,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001197.png,GAZP,5m,2025-02-07 10:35:00+00:00,2025-02-07 16:05:00+00:00,64,141.01,142.65,zscore,-1.7962977965086901,3.412010430891934,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001198.png,GAZP,5m,2025-02-07 11:55:00+00:00,2025-02-07 17:25:00+00:00,64,141.21,142.38,zscore,-1.7962977965086933,3.214229350491451,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001199.png,GAZP,5m,2025-02-07 13:15:00+00:00,2025-02-07 23:55:00+00:00,64,140.4,142.38,zscore,-1.796297796508694,2.648447458952436,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001200.png,GAZP,5m,2025-02-07 14:35:00+00:00,2025-02-08 01:30:00+00:00,64,140.4,142.25,zscore,-1.460336231172476,2.648447458952437,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001201.png,GAZP,5m,2025-02-07 16:10:00+00:00,2025-02-08 02:55:00+00:00,64,140.4,142.25,zscore,-1.2327511853509485,3.68424483424353,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001202.png,GAZP,5m,2025-02-07 17:30:00+00:00,2025-02-08 04:15:00+00:00,64,140.4,142.25,zscore,-0.8663639313588961,4.130294445427012,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001203.png,GAZP,5m,2025-02-08 00:00:00+00:00,2025-02-08 05:35:00+00:00,64,141.25,141.97,zscore,-0.8293660638325039,4.130294445427617,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001204.png,GAZP,5m,2025-02-08 01:35:00+00:00,2025-02-08 06:55:00+00:00,64,141.25,141.98,zscore,-0.8316403639860682,4.130294445427617,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001205.png,GAZP,5m,2025-02-08 03:00:00+00:00,2025-02-08 08:15:00+00:00,64,141.25,142.0,zscore,-0.8316403639860682,4.1223116140812435,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001206.png,GAZP,5m,2025-02-08 04:20:00+00:00,2025-02-08 09:35:00+00:00,64,141.32,142.0,zscore,-0.8316403639860673,4.1223116140812435,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001207.png,GAZP,5m,2025-02-08 05:40:00+00:00,2025-02-08 10:55:00+00:00,64,141.47,142.0,zscore,-0.7894875320300916,2.8211612668143915,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001208.png,GAZP,5m,2025-02-08 07:00:00+00:00,2025-02-08 12:15:00+00:00,64,141.52,142.0,zscore,-0.956484485912268,2.5270165916875134,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001209.png,GAZP,5m,2025-02-08 08:20:00+00:00,2025-02-08 13:35:00+00:00,64,141.64,142.0,zscore,-0.9859983527110437,2.9233609036152797,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001210.png,GAZP,5m,2025-02-08 09:40:00+00:00,2025-02-08 14:55:00+00:00,64,141.64,141.9,zscore,-0.9859983527110373,2.9233609036152632,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001211.png,GAZP,5m,2025-02-08 11:00:00+00:00,2025-02-08 16:15:00+00:00,64,141.65,141.9,zscore,-0.985998352711037,2.923360903615263,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001212.png,GAZP,5m,2025-02-08 12:20:00+00:00,2025-02-08 17:35:00+00:00,64,141.69,141.9,zscore,-0.784148532737572,2.997058044743784,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001213.png,GAZP,5m,2025-02-08 13:40:00+00:00,2025-02-09 00:10:00+00:00,64,141.2,142.55,zscore,-0.991803924976951,2.853057280592219,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001214.png,GAZP,5m,2025-02-08 15:00:00+00:00,2025-02-09 01:55:00+00:00,64,141.2,142.55,zscore,-0.9918039249769517,3.3510257052603203,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001215.png,GAZP,5m,2025-02-08 16:20:00+00:00,2025-02-09 03:20:00+00:00,64,141.2,142.55,zscore,-0.9918039249769514,3.3510257052603194,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001216.png,GAZP,5m,2025-02-08 17:40:00+00:00,2025-02-09 04:45:00+00:00,64,141.2,144.0,zscore,-0.6910906368058435,4.1040594141168985,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001217.png,GAZP,5m,2025-02-09 00:15:00+00:00,2025-02-09 06:05:00+00:00,64,141.71,144.0,zscore,-1.0554675670063223,4.1040594141168985,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001218.png,GAZP,5m,2025-02-09 02:00:00+00:00,2025-02-09 07:25:00+00:00,64,141.75,144.0,zscore,-1.0554675670063223,4.1040594141168985,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001219.png,GAZP,5m,2025-02-09 03:30:00+00:00,2025-02-09 08:45:00+00:00,64,141.76,144.0,zscore,-1.1069403831276685,3.0478713795356858,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001220.png,GAZP,5m,2025-02-09 04:50:00+00:00,2025-02-09 10:05:00+00:00,64,142.6,143.88,zscore,-1.1069403831276685,2.9998329952518983,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001221.png,GAZP,5m,2025-02-09 06:10:00+00:00,2025-02-09 11:25:00+00:00,64,142.84,143.88,zscore,-1.1069403831276683,1.5887524614686614,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001222.png,GAZP,5m,2025-02-09 07:30:00+00:00,2025-02-09 12:45:00+00:00,64,142.9,143.84,zscore,-1.053515525289704,3.7389173542522562,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001223.png,GAZP,5m,2025-02-09 08:50:00+00:00,2025-02-09 14:05:00+00:00,64,142.9,143.84,zscore,-1.0535155252897073,3.7389173542522562,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001224.png,GAZP,5m,2025-02-09 10:10:00+00:00,2025-02-09 15:25:00+00:00,64,142.97,143.84,zscore,-1.128051117384507,3.7389173542522567,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001225.png,GAZP,5m,2025-02-09 11:30:00+00:00,2025-02-09 16:45:00+00:00,64,143.0,143.84,zscore,-0.7612604101033138,3.205241522734396,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001226.png,GAZP,5m,2025-02-09 12:50:00+00:00,2025-02-10 04:10:00+00:00,64,142.65,143.61,zscore,-0.8054993405819453,4.24049102937549,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001227.png,GAZP,5m,2025-02-09 14:10:00+00:00,2025-02-10 05:30:00+00:00,64,142.65,143.49,zscore,-0.856493579135637,4.24049102937549,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001228.png,GAZP,5m,2025-02-09 15:30:00+00:00,2025-02-10 06:50:00+00:00,64,142.65,143.49,zscore,-0.9184796484871253,4.24049102937549,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001229.png,GAZP,5m,2025-02-09 16:50:00+00:00,2025-02-10 08:10:00+00:00,64,142.65,143.69,zscore,-0.9184796484871256,3.838190735615332,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001230.png,GAZP,5m,2025-02-10 04:15:00+00:00,2025-02-10 09:30:00+00:00,64,142.42,143.69,zscore,-1.316873301823123,3.838190735615332,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001231.png,GAZP,5m,2025-02-10 05:35:00+00:00,2025-02-10 10:50:00+00:00,64,142.42,143.69,zscore,-1.316873301823123,3.6285733234086783,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001232.png,GAZP,5m,2025-02-10 06:55:00+00:00,2025-02-10 12:10:00+00:00,64,142.42,144.62,zscore,-1.316873301823122,3.9464855205252465,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001233.png,GAZP,5m,2025-02-10 08:15:00+00:00,2025-02-10 13:30:00+00:00,64,142.42,144.62,zscore,-1.1238286397218284,3.9464855205252456,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001234.png,GAZP,5m,2025-02-10 09:35:00+00:00,2025-02-10 14:50:00+00:00,64,142.58,144.62,zscore,-1.6486034985642033,3.9464855205252465,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001235.png,GAZP,5m,2025-02-10 10:55:00+00:00,2025-02-10 16:25:00+00:00,64,143.0,144.62,zscore,-1.6486034985642195,2.556543844505851,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001236.png,GAZP,5m,2025-02-10 12:15:00+00:00,2025-02-10 17:45:00+00:00,64,143.73,144.6,zscore,-1.6486034985642077,2.237270861262705,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001237.png,GAZP,5m,2025-02-10 13:35:00+00:00,2025-02-11 05:10:00+00:00,64,142.16,144.6,zscore,-1.3256883074392418,3.969236366609035,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001238.png,GAZP,5m,2025-02-10 14:55:00+00:00,2025-02-11 06:30:00+00:00,64,142.16,144.35,zscore,-1.1795090165910684,3.9692363666090342,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001239.png,GAZP,5m,2025-02-10 16:30:00+00:00,2025-02-11 07:50:00+00:00,64,142.16,144.35,zscore,-1.3582534021893777,3.8435282189707936,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001240.png,GAZP,5m,2025-02-11 03:55:00+00:00,2025-02-11 09:10:00+00:00,64,140.77,143.9,zscore,-0.9582454407590322,3.554302852831594,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001241.png,GAZP,5m,2025-02-11 05:15:00+00:00,2025-02-11 10:30:00+00:00,64,140.77,143.9,zscore,-0.9657854636364696,3.5543028528315954,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001242.png,GAZP,5m,2025-02-11 06:35:00+00:00,2025-02-11 11:50:00+00:00,64,140.77,143.5,zscore,-0.9759544312826759,3.5543028528315954,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001243.png,GAZP,5m,2025-02-11 07:55:00+00:00,2025-02-11 13:10:00+00:00,64,140.77,143.17,zscore,-1.1348148344922167,2.3603453675524166,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001244.png,GAZP,5m,2025-02-11 09:15:00+00:00,2025-02-11 14:30:00+00:00,64,141.8,143.0,zscore,-1.3919286029837958,2.5903885199318837,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001245.png,GAZP,5m,2025-02-11 10:35:00+00:00,2025-02-11 16:05:00+00:00,64,141.8,142.93,zscore,-1.724104329684942,2.416263288554238,0.0,,36,atr_rel
data\cv\images\GAZP\5m\w64_s16\0.0\img_0001246.png,GAZP,5m,2025-02-11 11:55:00+00:00,2025-02-11 17:25:00+00:00,64,141.8,142.93,zscore,-1.724104329684947,1.7319402018431478,0.0,,36,atr_rel
