path,ticker,tf,t_start,t_end,bars,ymin,ymax,vol_mode,vmin,vmax,label
data\cv\images\GAZP\1m\win64_step16\flat\img_0001196.png,GAZP,1m,2025-06-24 12:55:00+00:00,2025-06-24 13:58:00+00:00,64,231.95,236.0,raw,450.0,20434.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001197.png,GAZP,1m,2025-06-24 13:11:00+00:00,2025-06-24 14:14:00+00:00,64,233.3,236.0,raw,404.0,8177.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001198.png,GAZP,1m,2025-06-24 13:27:00+00:00,2025-06-24 14:30:00+00:00,64,233.35,235.1,raw,255.0,7326.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001199.png,GAZP,1m,2025-06-24 13:43:00+00:00,2025-06-24 14:46:00+00:00,64,233.35,234.3,raw,242.0,5503.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001200.png,GAZP,1m,2025-06-24 13:59:00+00:00,2025-06-24 15:02:00+00:00,64,233.6,234.4,raw,242.0,5503.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001201.png,GAZP,1m,2025-06-24 14:15:00+00:00,2025-06-24 15:18:00+00:00,64,233.85,234.85,raw,80.0,4316.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001202.png,GAZP,1m,2025-06-24 14:31:00+00:00,2025-06-24 15:34:00+00:00,64,234.0,234.85,raw,80.0,4316.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001203.png,GAZP,1m,2025-06-24 14:47:00+00:00,2025-06-24 16:09:00+00:00,64,233.5,234.85,raw,3.0,8692.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001204.png,GAZP,1m,2025-06-24 15:03:00+00:00,2025-06-24 16:25:00+00:00,64,232.35,234.85,raw,3.0,8692.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001205.png,GAZP,1m,2025-06-24 15:19:00+00:00,2025-06-24 16:41:00+00:00,64,232.35,234.65,raw,3.0,8692.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001206.png,GAZP,1m,2025-06-24 15:35:00+00:00,2025-06-24 16:57:00+00:00,64,232.35,234.45,raw,3.0,8692.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001207.png,GAZP,1m,2025-06-24 16:10:00+00:00,2025-06-24 17:13:00+00:00,64,232.35,234.2,raw,4.0,6699.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001208.png,GAZP,1m,2025-06-24 16:26:00+00:00,2025-06-24 17:29:00+00:00,64,232.55,234.2,raw,4.0,2754.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001209.png,GAZP,1m,2025-06-24 16:42:00+00:00,2025-06-24 17:45:00+00:00,64,233.15,234.2,raw,2.0,2431.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001210.png,GAZP,1m,2025-06-24 16:58:00+00:00,2025-06-24 18:02:00+00:00,64,233.45,234.2,raw,2.0,2431.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001211.png,GAZP,1m,2025-06-24 17:14:00+00:00,2025-06-24 18:18:00+00:00,64,233.5,234.8,raw,2.0,3752.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001212.png,GAZP,1m,2025-06-24 17:30:00+00:00,2025-06-24 18:34:00+00:00,64,233.5,234.85,raw,2.0,3752.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001213.png,GAZP,1m,2025-06-24 17:46:00+00:00,2025-06-24 18:50:00+00:00,64,233.5,234.85,raw,6.0,3752.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001214.png,GAZP,1m,2025-06-24 18:03:00+00:00,2025-06-24 19:06:00+00:00,64,233.65,234.85,raw,7.0,3752.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001215.png,GAZP,1m,2025-06-24 18:19:00+00:00,2025-06-24 19:22:00+00:00,64,233.7,234.85,raw,7.0,2518.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001216.png,GAZP,1m,2025-06-24 18:35:00+00:00,2025-06-24 19:38:00+00:00,64,233.7,234.9,raw,7.0,2518.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001217.png,GAZP,1m,2025-06-24 18:51:00+00:00,2025-06-24 19:54:00+00:00,64,233.95,234.9,raw,6.0,1894.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001218.png,GAZP,1m,2025-06-24 19:07:00+00:00,2025-06-24 20:10:00+00:00,64,234.0,234.9,raw,6.0,1894.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001219.png,GAZP,1m,2025-06-24 19:23:00+00:00,2025-06-24 20:26:00+00:00,64,234.0,234.9,raw,6.0,1359.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001220.png,GAZP,1m,2025-06-24 19:39:00+00:00,2025-06-24 20:43:00+00:00,64,234.5,235.0,raw,4.0,2063.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001221.png,GAZP,1m,2025-06-24 19:55:00+00:00,2025-06-25 04:08:00+00:00,64,234.05,235.35,raw,4.0,2171.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001222.png,GAZP,1m,2025-06-24 20:11:00+00:00,2025-06-25 04:24:00+00:00,64,234.05,235.9,raw,4.0,8015.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001223.png,GAZP,1m,2025-06-24 20:27:00+00:00,2025-06-25 04:40:00+00:00,64,234.05,235.9,raw,4.0,8015.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001224.png,GAZP,1m,2025-06-24 20:44:00+00:00,2025-06-25 04:56:00+00:00,64,234.05,235.95,raw,1.0,8015.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001225.png,GAZP,1m,2025-06-25 04:09:00+00:00,2025-06-25 05:12:00+00:00,64,235.1,235.95,raw,1.0,8015.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001226.png,GAZP,1m,2025-06-25 04:25:00+00:00,2025-06-25 05:28:00+00:00,64,235.2,235.95,raw,1.0,1214.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001227.png,GAZP,1m,2025-06-25 04:41:00+00:00,2025-06-25 05:44:00+00:00,64,235.2,235.95,raw,1.0,1000.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001228.png,GAZP,1m,2025-06-25 04:57:00+00:00,2025-06-25 06:00:00+00:00,64,235.2,235.9,raw,2.0,2017.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001229.png,GAZP,1m,2025-06-25 05:13:00+00:00,2025-06-25 06:16:00+00:00,64,235.0,235.85,raw,2.0,2017.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001230.png,GAZP,1m,2025-06-25 05:29:00+00:00,2025-06-25 06:32:00+00:00,64,235.0,236.0,raw,3.0,2018.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001231.png,GAZP,1m,2025-06-25 05:45:00+00:00,2025-06-25 06:48:00+00:00,64,235.0,236.8,raw,3.0,8503.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001232.png,GAZP,1m,2025-06-25 06:01:00+00:00,2025-06-25 07:04:00+00:00,64,235.0,237.3,raw,3.0,8503.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001233.png,GAZP,1m,2025-06-25 06:17:00+00:00,2025-06-25 07:20:00+00:00,64,235.25,237.3,raw,13.0,8503.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001234.png,GAZP,1m,2025-06-25 06:33:00+00:00,2025-06-25 07:36:00+00:00,64,236.0,237.3,raw,20.0,8503.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001235.png,GAZP,1m,2025-06-25 06:49:00+00:00,2025-06-25 07:52:00+00:00,64,236.15,237.3,raw,20.0,5427.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001236.png,GAZP,1m,2025-06-25 07:05:00+00:00,2025-06-25 08:08:00+00:00,64,236.15,237.25,raw,20.0,3878.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001237.png,GAZP,1m,2025-06-25 07:21:00+00:00,2025-06-25 08:24:00+00:00,64,236.2,237.25,raw,44.0,3878.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001238.png,GAZP,1m,2025-06-25 07:37:00+00:00,2025-06-25 08:40:00+00:00,64,236.2,237.35,raw,30.0,5052.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001239.png,GAZP,1m,2025-06-25 07:53:00+00:00,2025-06-25 08:56:00+00:00,64,236.2,237.4,raw,30.0,5052.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001240.png,GAZP,1m,2025-06-25 08:09:00+00:00,2025-06-25 09:12:00+00:00,64,236.2,237.4,raw,30.0,5052.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001241.png,GAZP,1m,2025-06-25 08:25:00+00:00,2025-06-25 09:28:00+00:00,64,235.05,237.4,raw,30.0,10808.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001242.png,GAZP,1m,2025-06-25 08:41:00+00:00,2025-06-25 09:44:00+00:00,64,235.0,237.4,raw,33.0,10808.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001243.png,GAZP,1m,2025-06-25 08:57:00+00:00,2025-06-25 10:00:00+00:00,64,234.45,237.25,raw,33.0,10808.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001244.png,GAZP,1m,2025-06-25 09:13:00+00:00,2025-06-25 10:16:00+00:00,64,234.25,237.15,raw,180.0,10808.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001245.png,GAZP,1m,2025-06-25 09:29:00+00:00,2025-06-25 10:32:00+00:00,64,234.25,236.0,raw,275.0,5502.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001246.png,GAZP,1m,2025-06-25 09:45:00+00:00,2025-06-25 10:48:00+00:00,64,234.25,235.7,raw,233.0,5502.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001247.png,GAZP,1m,2025-06-25 10:01:00+00:00,2025-06-25 11:04:00+00:00,64,234.25,235.7,raw,204.0,7355.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001248.png,GAZP,1m,2025-06-25 10:17:00+00:00,2025-06-25 11:20:00+00:00,64,234.5,235.85,raw,204.0,7355.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001249.png,GAZP,1m,2025-06-25 10:33:00+00:00,2025-06-25 11:36:00+00:00,64,234.6,236.0,raw,204.0,7355.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001250.png,GAZP,1m,2025-06-25 10:49:00+00:00,2025-06-25 11:52:00+00:00,64,234.5,236.0,raw,204.0,7355.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001251.png,GAZP,1m,2025-06-25 11:05:00+00:00,2025-06-25 12:08:00+00:00,64,234.5,236.0,raw,216.0,4927.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001252.png,GAZP,1m,2025-06-25 11:21:00+00:00,2025-06-25 12:24:00+00:00,64,234.45,236.0,raw,216.0,4927.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001253.png,GAZP,1m,2025-06-25 11:37:00+00:00,2025-06-25 12:40:00+00:00,64,234.1,235.35,raw,218.0,4927.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001254.png,GAZP,1m,2025-06-25 11:53:00+00:00,2025-06-25 12:56:00+00:00,64,233.3,235.0,raw,218.0,11669.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001255.png,GAZP,1m,2025-06-25 12:09:00+00:00,2025-06-25 13:12:00+00:00,64,233.3,234.8,raw,231.0,11669.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001256.png,GAZP,1m,2025-06-25 12:25:00+00:00,2025-06-25 13:28:00+00:00,64,233.3,234.7,raw,241.0,11669.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001257.png,GAZP,1m,2025-06-25 12:41:00+00:00,2025-06-25 13:44:00+00:00,64,233.3,234.65,raw,243.0,11669.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001258.png,GAZP,1m,2025-06-25 12:57:00+00:00,2025-06-25 14:00:00+00:00,64,233.4,234.65,raw,231.0,2895.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001259.png,GAZP,1m,2025-06-25 13:13:00+00:00,2025-06-25 14:16:00+00:00,64,233.8,234.8,raw,231.0,2895.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001260.png,GAZP,1m,2025-06-25 13:29:00+00:00,2025-06-25 14:32:00+00:00,64,233.8,236.0,raw,79.0,4912.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001261.png,GAZP,1m,2025-06-25 13:45:00+00:00,2025-06-25 14:48:00+00:00,64,233.8,236.0,raw,31.0,4912.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001262.png,GAZP,1m,2025-06-25 14:01:00+00:00,2025-06-25 15:04:00+00:00,64,233.9,236.7,raw,31.0,9406.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001263.png,GAZP,1m,2025-06-25 14:17:00+00:00,2025-06-25 15:20:00+00:00,64,234.55,236.75,raw,31.0,9406.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001264.png,GAZP,1m,2025-06-25 14:33:00+00:00,2025-06-25 15:36:00+00:00,64,235.1,236.75,raw,31.0,9406.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001265.png,GAZP,1m,2025-06-25 14:49:00+00:00,2025-06-25 16:12:00+00:00,64,235.5,236.75,raw,2.0,9406.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001266.png,GAZP,1m,2025-06-25 15:05:00+00:00,2025-06-25 16:28:00+00:00,64,235.5,236.75,raw,2.0,3180.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001267.png,GAZP,1m,2025-06-25 15:21:00+00:00,2025-06-25 16:44:00+00:00,64,235.5,236.45,raw,2.0,3180.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001268.png,GAZP,1m,2025-06-25 15:37:00+00:00,2025-06-25 17:00:00+00:00,64,235.4,236.2,raw,2.0,1416.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001269.png,GAZP,1m,2025-06-25 16:13:00+00:00,2025-06-25 17:16:00+00:00,64,235.25,236.2,raw,2.0,1139.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001270.png,GAZP,1m,2025-06-25 16:29:00+00:00,2025-06-25 17:32:00+00:00,64,235.15,236.2,raw,3.0,1139.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001271.png,GAZP,1m,2025-06-25 16:45:00+00:00,2025-06-25 17:48:00+00:00,64,235.15,235.9,raw,1.0,1139.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001272.png,GAZP,1m,2025-06-25 17:01:00+00:00,2025-06-25 18:04:00+00:00,64,235.15,235.7,raw,1.0,1018.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001273.png,GAZP,1m,2025-06-25 17:17:00+00:00,2025-06-25 18:21:00+00:00,64,235.15,236.25,raw,1.0,11236.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001274.png,GAZP,1m,2025-06-25 17:33:00+00:00,2025-06-25 18:37:00+00:00,64,235.4,236.25,raw,1.0,11236.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001275.png,GAZP,1m,2025-06-25 17:49:00+00:00,2025-06-25 18:54:00+00:00,64,235.55,236.25,raw,1.0,11236.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001276.png,GAZP,1m,2025-06-25 18:05:00+00:00,2025-06-25 19:10:00+00:00,64,235.6,236.25,raw,1.0,11236.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001277.png,GAZP,1m,2025-06-25 18:22:00+00:00,2025-06-25 19:26:00+00:00,64,235.5,236.1,raw,1.0,457.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001278.png,GAZP,1m,2025-06-25 18:38:00+00:00,2025-06-25 19:42:00+00:00,64,235.5,235.95,raw,1.0,457.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001279.png,GAZP,1m,2025-06-25 18:55:00+00:00,2025-06-25 19:58:00+00:00,64,235.3,235.95,raw,1.0,1127.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001280.png,GAZP,1m,2025-06-25 19:11:00+00:00,2025-06-25 20:14:00+00:00,64,235.25,235.95,raw,1.0,1127.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001281.png,GAZP,1m,2025-06-25 19:27:00+00:00,2025-06-25 20:30:00+00:00,64,235.25,235.8,raw,1.0,1127.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001282.png,GAZP,1m,2025-06-25 19:43:00+00:00,2025-06-25 20:46:00+00:00,64,235.25,235.8,raw,1.0,1127.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001283.png,GAZP,1m,2025-06-25 19:59:00+00:00,2025-06-26 04:11:00+00:00,64,235.25,236.65,raw,1.0,873.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001284.png,GAZP,1m,2025-06-25 20:15:00+00:00,2025-06-26 04:27:00+00:00,64,235.3,236.65,raw,1.0,825.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001285.png,GAZP,1m,2025-06-25 20:31:00+00:00,2025-06-26 04:45:00+00:00,64,235.45,236.65,raw,1.0,1159.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001286.png,GAZP,1m,2025-06-25 20:47:00+00:00,2025-06-26 05:03:00+00:00,64,235.55,236.65,raw,1.0,1159.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001287.png,GAZP,1m,2025-06-26 04:12:00+00:00,2025-06-26 05:19:00+00:00,64,235.45,236.65,raw,1.0,1159.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001288.png,GAZP,1m,2025-06-26 04:28:00+00:00,2025-06-26 05:36:00+00:00,64,234.8,236.65,raw,1.0,2896.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001289.png,GAZP,1m,2025-06-26 04:46:00+00:00,2025-06-26 05:53:00+00:00,64,234.8,236.2,raw,1.0,2896.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001290.png,GAZP,1m,2025-06-26 05:04:00+00:00,2025-06-26 06:09:00+00:00,64,234.8,236.2,raw,1.0,2896.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001291.png,GAZP,1m,2025-06-26 05:20:00+00:00,2025-06-26 06:27:00+00:00,64,234.8,236.2,raw,1.0,2896.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001292.png,GAZP,1m,2025-06-26 05:37:00+00:00,2025-06-26 06:43:00+00:00,64,235.3,236.2,raw,1.0,1550.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001293.png,GAZP,1m,2025-06-26 05:54:00+00:00,2025-06-26 06:59:00+00:00,64,235.5,235.95,raw,1.0,1550.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001294.png,GAZP,1m,2025-06-26 06:10:00+00:00,2025-06-26 07:15:00+00:00,64,234.7,235.9,raw,1.0,2763.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001295.png,GAZP,1m,2025-06-26 06:28:00+00:00,2025-06-26 07:31:00+00:00,64,234.7,235.8,raw,1.0,4100.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001296.png,GAZP,1m,2025-06-26 06:44:00+00:00,2025-06-26 07:47:00+00:00,64,234.7,235.8,raw,4.0,4100.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001297.png,GAZP,1m,2025-06-26 07:00:00+00:00,2025-06-26 08:03:00+00:00,64,233.35,235.65,raw,20.0,37530.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001298.png,GAZP,1m,2025-06-26 07:16:00+00:00,2025-06-26 08:19:00+00:00,64,232.5,235.45,raw,20.0,37530.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001299.png,GAZP,1m,2025-06-26 07:32:00+00:00,2025-06-26 08:35:00+00:00,64,232.5,235.45,raw,20.0,37530.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001300.png,GAZP,1m,2025-06-26 07:48:00+00:00,2025-06-26 08:51:00+00:00,64,232.5,235.3,raw,14.0,37530.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001301.png,GAZP,1m,2025-06-26 08:04:00+00:00,2025-06-26 09:07:00+00:00,64,232.5,234.0,raw,13.0,12441.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001302.png,GAZP,1m,2025-06-26 08:20:00+00:00,2025-06-26 09:23:00+00:00,64,232.85,234.25,raw,13.0,4230.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001303.png,GAZP,1m,2025-06-26 08:36:00+00:00,2025-06-26 09:39:00+00:00,64,232.85,234.5,raw,13.0,4230.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001304.png,GAZP,1m,2025-06-26 08:52:00+00:00,2025-06-26 09:55:00+00:00,64,232.85,234.5,raw,13.0,7629.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001305.png,GAZP,1m,2025-06-26 09:08:00+00:00,2025-06-26 10:11:00+00:00,64,232.85,234.5,raw,22.0,7629.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001306.png,GAZP,1m,2025-06-26 09:24:00+00:00,2025-06-26 10:27:00+00:00,64,232.85,234.5,raw,22.0,9176.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001307.png,GAZP,1m,2025-06-26 09:40:00+00:00,2025-06-26 10:43:00+00:00,64,232.85,234.5,raw,76.0,9176.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001308.png,GAZP,1m,2025-06-26 09:56:00+00:00,2025-06-26 10:59:00+00:00,64,233.1,234.0,raw,164.0,9176.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001309.png,GAZP,1m,2025-06-26 10:12:00+00:00,2025-06-26 11:15:00+00:00,64,233.1,235.9,raw,164.0,27514.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001310.png,GAZP,1m,2025-06-26 10:28:00+00:00,2025-06-26 11:31:00+00:00,64,233.25,235.9,raw,164.0,27514.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001311.png,GAZP,1m,2025-06-26 10:44:00+00:00,2025-06-26 11:47:00+00:00,64,233.35,235.9,raw,157.0,27514.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001312.png,GAZP,1m,2025-06-26 11:00:00+00:00,2025-06-26 12:03:00+00:00,64,233.45,235.9,raw,157.0,27514.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001313.png,GAZP,1m,2025-06-26 11:16:00+00:00,2025-06-26 12:19:00+00:00,64,233.45,234.5,raw,157.0,4192.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001314.png,GAZP,1m,2025-06-26 11:32:00+00:00,2025-06-26 12:35:00+00:00,64,233.45,234.2,raw,157.0,2080.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001315.png,GAZP,1m,2025-06-26 11:48:00+00:00,2025-06-26 12:51:00+00:00,64,233.45,234.45,raw,159.0,2080.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001316.png,GAZP,1m,2025-06-26 12:04:00+00:00,2025-06-26 13:07:00+00:00,64,233.55,234.7,raw,159.0,2080.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001317.png,GAZP,1m,2025-06-26 12:20:00+00:00,2025-06-26 13:23:00+00:00,64,233.75,234.8,raw,159.0,2080.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001318.png,GAZP,1m,2025-06-26 12:36:00+00:00,2025-06-26 13:39:00+00:00,64,233.9,234.8,raw,159.0,1600.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001319.png,GAZP,1m,2025-06-26 12:52:00+00:00,2025-06-26 13:55:00+00:00,64,233.75,234.8,raw,160.0,2752.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001320.png,GAZP,1m,2025-06-26 13:08:00+00:00,2025-06-26 14:11:00+00:00,64,233.7,234.8,raw,167.0,2752.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001321.png,GAZP,1m,2025-06-26 13:24:00+00:00,2025-06-26 14:27:00+00:00,64,233.7,235.0,raw,195.0,17777.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001322.png,GAZP,1m,2025-06-26 13:40:00+00:00,2025-06-26 14:43:00+00:00,64,233.7,235.05,raw,203.0,17777.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001323.png,GAZP,1m,2025-06-26 13:56:00+00:00,2025-06-26 14:59:00+00:00,64,233.7,235.05,raw,155.0,17777.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001324.png,GAZP,1m,2025-06-26 14:12:00+00:00,2025-06-26 15:15:00+00:00,64,233.8,235.05,raw,10.0,17777.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001325.png,GAZP,1m,2025-06-26 14:28:00+00:00,2025-06-26 15:31:00+00:00,64,234.2,235.05,raw,10.0,3842.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001326.png,GAZP,1m,2025-06-26 14:44:00+00:00,2025-06-26 16:09:00+00:00,64,234.2,234.8,raw,10.0,3842.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001327.png,GAZP,1m,2025-06-26 15:00:00+00:00,2025-06-26 16:25:00+00:00,64,234.05,234.8,raw,3.0,3842.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001328.png,GAZP,1m,2025-06-26 15:16:00+00:00,2025-06-26 16:41:00+00:00,64,234.05,234.8,raw,1.0,3842.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001329.png,GAZP,1m,2025-06-26 15:32:00+00:00,2025-06-26 16:57:00+00:00,64,234.05,234.7,raw,1.0,523.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001330.png,GAZP,1m,2025-06-26 16:10:00+00:00,2025-06-26 17:13:00+00:00,64,234.0,234.7,raw,1.0,2001.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001331.png,GAZP,1m,2025-06-26 16:26:00+00:00,2025-06-26 17:29:00+00:00,64,233.8,234.7,raw,1.0,3031.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001332.png,GAZP,1m,2025-06-26 16:42:00+00:00,2025-06-26 17:47:00+00:00,64,233.8,234.7,raw,1.0,3031.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001333.png,GAZP,1m,2025-06-26 16:58:00+00:00,2025-06-26 18:04:00+00:00,64,233.8,234.7,raw,1.0,3031.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001334.png,GAZP,1m,2025-06-26 17:14:00+00:00,2025-06-26 18:25:00+00:00,64,233.8,234.45,raw,1.0,3031.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001335.png,GAZP,1m,2025-06-26 17:30:00+00:00,2025-06-26 18:45:00+00:00,64,233.9,234.45,raw,1.0,1504.0,flat
data\cv\images\GAZP\1m\win64_step16\flat\img_0001336.png,GAZP,1m,2025-06-26 17:48:00+00:00,2025-06-26 19:04:00+00:00,64,233.9,234.45,raw,1.0,1504.0,flat
